,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
1627,1627,54118340,Battle of Marawi,military conflict,140741,987701,265,394,"87 civilians dead <small>(40 due to illness)</small>, <br> Nearly 1.1 million civilians displaced",Marawi  Q592338,2017.0,False
1628,1628,54136045,2012–13 escalation of the Syrian Civil War,military conflict,112491,15893,243,253,"'''Syrian government'''
15,000 –31,174 soldiers and policemen killed<br />
19,256 militiamen killed <br />
1,000 government officials killed <br />
5,000 soldiers and militiamen captured <br />
'''Hezbollah'''<br />232 –250 killed<br />
'''Other non-Syrian Shiite fighters'''<br />265 killed * '''Iranian IRGC'''<br />16 killed<small> </small> |caus2| 27,746 –50,930 fighters killed {{Ref label|Fighters|c}} 979 protesters killed <br />
16,000 –46,601 opposition fighters and supporters captured",Syria  Q858,2013.0,False
1629,1629,54166593,2010–11 Hanjin Heavy Industries strike,civil conflict,23175,646,34,90,More than 20 people injured |caus2| A dozen injured,Yeongdo  District  Q50423|Busan  Q16520|Subic  Q56663|Zambales  Q13895,2011.0,False
1630,1630,54221890,Daraa offensive (June 2017),military conflict,23204,60079,53,60,27–40+ killed |caus2| 19+ killed,Daraa  Q238217,2017.0,False
1631,1631,54229944,East Hama offensive (2017),military conflict,11907,43408,26,62,,Salamiyah  District  00963  Q4118483,2017.0,False
1632,1632,54234483,Battle of Raqqa (2017),military conflict,94763,1038563,206,210,"1,540 civilians killed {{small|(per SOHR)}} <br>1,800+ civilians killed {{small|(per Airwars)}} <br>Tens of thousands of civilians displaced",Raqqa  Q283368,2017.0,False
1633,1633,54284283,Hirak Rif,civil conflict,15927,20672,10,57,,Rif  Q275491,2016.0,False
1634,1634,54294089,Hadramaut Insurgency,military conflict,38057,12426,82,53,186+ killed <br>691+ wounded <br>2 captured<br>3+ armoured vehicles destroyed<br>1 base destroyed,Hadhramaut  Governorate  Q241135,2016.0,False
1635,1635,54304001,Battle of Af Urur,military conflict,8531,5924,10,32,20+ civilians killed,Af  Urur|Somalia,2017.0,False
1636,1636,54311742,Poso riots,civil conflict,22849,12183,10,111,,Poso  Regency br part  of  Morowali  Regency,2001.0,False
1637,1637,54353359,Battle of Tora Bora (2017),military conflict,14453,22895,17,67,"2,000 families displaced",Pachir  Aw  Agam  Q2217598,2017.0,False
1638,1638,54359300,2017 Jobar offensive,military conflict,19874,80831,43,60,50 civilians killed,Syria  Q858,2017.0,False
1639,1639,54363632,Southern Raqqa offensive (June 2017),military conflict,11987,65231,24,39,,Southwestern  Raqqa  Governorate and  southern  Aleppo  Governorate Syria,2017.0,False
1640,1640,54381505,Hostage of Dilgam Asgarov and Shahbaz Guliyev,military conflict,1554,744,4,6,,Kalbajar|Azerbaijan,2014.0,False
1641,1641,54385018,Battle of Majar al-Kabir,military conflict,51316,7214,47,90,"6 killed, 8 wounded |caus2| 4 killed, 11 wounded",Majar  al- Kabir  Q4120217,2003.0,False
1642,1642,54395935,Quneitra offensive (June 2017),military conflict,26909,39874,65,83,31–35 combatants killed on both sides<br><small>(per [[Syrian Observatory for Human Rights|SOHR]] & The Inside Source; by 26 June)</small>,Madinat  al- Baath  Q12184522,2017.0,False
1643,1643,54431453,Sadae Mazlomeen Dharna (Parachinar),civil conflict,17517,838,38,34,,Khayaban- e- Inqilab  Road  near  Shaheed  Park  Parachinar|Pakistan,2017.0,False
1644,1644,54478806,2017 Baduria riots,civil conflict,20783,16442,53,43,+1,West  Bengal|India,2017.0,False
1645,1645,54576906,1998 Monrovia clashes,military conflict,13574,3923,4,79,"Dozens of civilians killed during the clashes, hundreds massacred afterwards {{sfn|Dwyer|2015|pp|=|113, 114}}",Monrovia  Q3748,1998.0,False
1646,1646,54595620,Northern Aleppo offensive (February–July 2014),military conflict,9513,4554,11,66,,Northern  Aleppo  Governorate|Syria,2014.0,False
1647,1647,54614926,Idlib Governorate clashes (July 2017),military conflict,14448,33499,29,66,77 fighters from both sides and 15 civilians killed,Idlib  Governorate  Q233218,2017.0,False
1648,1648,54615121,National Day for Yes,civil conflict,12592,7340,12,73,,Barcelona,2017.0,False
1649,1649,54622692,Protests against Emmanuel Macron,civil conflict,17942,21384,38,51,,France,2017.0,False
1650,1650,54647873,Central Syria campaign (2017),military conflict,79984,46185,184,130,190 civilians killed,Central  Syria Southern  Raqqa  Governorate Eastern  and  northern  Homs  Governorate Eastern  Hama  Governorate Deir  ez- Zor|Northwestern  and  southwestern  Deir  ez- Zor  Governorate,2017.0,False
1651,1651,54675905,Qalamoun offensive (July–August 2017),military conflict,19515,50561,38,76,"20 killed, 100+ surrendered",Western  Qalamun  Mountains|Lebanon Syria  border,2017.0,False
1652,1652,54677628,June–July 2016 Sulu and Basilan clashes,military conflict,6464,753,8,27,"2 killed,40+wounded
*16 wounded in Sulu,June 21
*18 wounded in Sulu,June 22
*1 killed,6 wounded in Sulu,July 7
*1 killed,5 wounded in Basilan,July 12 |caus2| 50 killed,30+ wounded
*3 killed,10+ wounded in Sulu,June 21
*7+killed in Sulu,June 22
*22 killed,16 wounded in Sulu,July 7~July 11
*18 killed,9 wounded in Basilan,July 6~July 12",nowrap Patikul|Sulu br nowrap Tipo- Tipo and  Ungkaya  Pukan|Basilan,2016.0,False
1653,1653,54678091,2017 China–India border standoff,military conflict,39484,326472,58,62,Several injured |caus2| Several injured,Doklam  Q32744297,2017.0,False
1654,1654,54779186,Golweyn ambush,military conflict,10556,5446,11,57,"8 killed {{small|(local report)}} <br/>Heavy {{small|(Ugandan gov. claim)}} |caus2| '''Ugandan:'''<br/>12 killed, 7 wounded {{small|(Ugandan gov. claim)}} <br/>23 killed {{small|(Somali gov. claim)}} <br/>39+ killed {{small|(al-Shabaab claim)}} <br/>'''Somali:''' 1 killed",Golweyn|Lower  Shebelle|Somalia,2017.0,False
1655,1655,54863936,2017–18 North Korea crisis,military conflict,111603,155786,164,254,,Korean  Peninsula  Q483134,2017.0,False
1656,1656,54911443,Pagak offensive,military conflict,19468,4055,32,53,Tens of thousands displaced,Northeastern  Greater  Upper  Nile|South  Sudan,2017.0,False
1657,1657,54964051,Battle of Tal Afar (2017),military conflict,23718,49152,53,49,"Dozens of civilians killed and 40,758 civilians displaced",Northern  Nineveh  Governorate|Iraq,2017.0,False
1658,1658,54993041,2016 Burkinabé coup d'état attempt,military conflict,2784,2726,4,20,2 killed and 10+ arrested,Ouagadougou  Q3777,2016.0,False
1659,1659,55009300,Fall of Baiji,military conflict,9785,5420,16,33,36 killed |caus2| 140 killed<br>(claimed by the Government),Baiji|Saladin  Governorate|Iraq,2014.0,False
1660,1660,55009347,2008 Kufra conflict,military conflict,2981,2203,3,20,11–30 killed<br>a hundred wounded,Kufra  Q172114,2008.0,False
1661,1661,55026453,2017 Northern India riots,civil conflict,23913,78222,37,156,+36,Haryana  Q1174,2017.0,False
1662,1662,55032081,2015 San Sebastián del Oeste ambush,civil conflict,85336,10733,116,207,15 killed |caus2| 0,San  Sebastián  del  Oeste|Jalisco|Mexico,2015.0,False
1663,1663,55101377,Battle of Erbil (1996),military conflict,1026,4346,0,15,Many civilians displaced and killed,Erbil  Governorate  Q213189,1996.0,False
1664,1664,55184859,Deir ez-Zor campaign (September 2017–present),military conflict,83093,31145,178,200,324 civilians killed <small>(10 Sep.–14 Dec. 2018)</small>,Eastern  Syria Southern  Al- Hasakah  Governorate Eastern  Deir  ez- Zor  Governorate,2018.0,False
1665,1665,55185370,2017–18 Spanish constitutional crisis,civil conflict,109523,54663,194,312,"'''Agents injured''': 
*431 {{small|(according to the [[Ministry of the Interior (Spain)|Spanish Ministry of the Interior]])}} *12 {{small|(according to the Catalan Health Department)}} |caus2| '''Civilians injured''': 
*1,066 {{small|(according to the Catalan Health Department)}} *3 {{small|(According to Madrid)}} '''Detained''': 
*18 {{small|(in Catalonia)}} *1 {{small|(in Madrid)}} '''Arrested''':
*10",Spain|primarily  Catalonia br small some  events  throughout  Europe,2017.0,False
1666,1666,55188393,Battle of Lioma,military conflict,33907,7169,2,93,"29 killed, 27 wounded, 34 missing, 5 captured <small>(German claim)</small> {{sfnp|Adams|2016|p|=|69}} <br>222 killed, missing or captured <small>(British claim)</small> {{sfnp|Adams|2016|p|=|69}} |caus2| 32 killed, 59 wounded, 15 missing among 1/1st KAR; casualties of other British battalions unreported {{sfnp|Adams|2016|p|=|70}}",Lioma  Q56283770,2016.0,False
1667,1667,55199960,"May 1, 2015, Jalisco attacks",civil conflict,140237,622,206,327,10 (9 in helicopter attack; 1 in other clashes) |caus2| 8 (0 in helicopter attack; 8 in other clashes),Jalisco most  attacks some  parts  of  Colima|Nayarit|Michoacán|and  Guanajuato in  western  Mexico,2015.0,False
1668,1668,55256232,2017 St. Louis protests,civil conflict,22885,28688,45,37,,St Louis|Missouri  and  nearby  areas  in  St Louis  County|Missouri,2017.0,False
1669,1669,55283139,CUHK democracy wall standoff,civil conflict,106211,2948,176,173,,Hong  Kong,2017.0,False
1670,1670,55295284,2017 Western Iraq campaign,military conflict,28725,28877,55,89,Unknown |caus2| Unknown,Western  Iraq Western  Anbar  Governorate Upper  Mesopotamia al- Jazira Desert  Parts  of  Nineveh  Governorate|Salahuddin  Governorate and  Anbar  Governorate,2017.0,False
1671,1671,55303759,Hawija offensive (2017),military conflict,18060,30527,33,73,"Unknown |caus2| 942 killed (Iraqi claim) <br>1,000 captured or surrendered",Eastern  Iraq Eastern  Salahuddin  Governorate Kirkuk  Governorate Northern  Diyala  Governorate,2017.0,False
1672,1672,55312998,2017 Euphrates Crossing offensive,military conflict,18884,57884,32,62,{{flagicon|Syria}} 72 killed <small>(SOHR claim)</small> <br> {{flagicon|Russia}} 7 killed <small>(SOHR claim)</small> <small>(some possibly [[Wagner Group|PMCs]])</small> |caus2| 300+ killed <small>(SAA claim; 29 Sep. – 13 Oct.)</small>,Eastern  Syria Eastern  Deir  ez- Zor  Governorate,2017.0,False
1673,1673,55313640,Operation Anubis,civil conflict,59540,53495,102,210,'''Indictments''': 2,Catalonia  Q5705,2017.0,False
1674,1674,55331986,Hama offensive (September 2017),military conflict,22732,52322,54,80,197 civilians killed,Northwestern  Syria Northern  Hama  Governorate Southern  Idlib  Governorate,2017.0,False
1675,1675,55350198,Philippines and ISIL,military conflict,22503,16349,51,102,165+ civilians dead,Primarily  in  Mindanao|Philippines,2014.0,False
1676,1676,55362913,2008 Bangladesh–Myanmar naval standoff,military conflict,4782,1774,8,27,,Norhteastern  Bay  of  Bengal,2008.0,False
1677,1677,55407582,Al-Tanf offensive (2016),military conflict,4371,5201,7,25,unknown |caus2| unknown,Al  Waleed  border  crossing  Q25382058,2016.0,False
1678,1678,55463819,2017–18 Qatif unrest,military conflict,13060,11128,28,32,12–25 civilians killed (activists' claim) <br>Thousands of civilians displaced,Thugbah  Q847660,2017.0,False
1679,1679,55480042,Qatif conflict,military conflict,19090,21053,32,79,"'''Total: 213–275 killed <small>(1979–1983,2011-2017)</small>'''",Saudi  Arabia  Q851,2011.0,False
1680,1680,55480782,Battle of Kirkuk (2014),military conflict,4323,1292,5,22,unknown |caus2| unknown,Kirkuk  Q173310,2014.0,False
1681,1681,55518868,2017 Mayadin offensive,military conflict,12774,45404,23,53,38+ killed <small>(per [[Syrian Observatory for Human Rights|SOHR]])</small> |caus2| 180+ killed <small>(per Russia)</small>,Mayadin  District  Q6796790,2017.0,False
1682,1682,55541108,Tongo Tongo ambush,military conflict,73168,197048,114,217,"'''8 killed, 10 wounded'''<br /> {{flagdeco|Niger}} 4 killed, 8 wounded <br /> {{flagdeco|United States}} 4 killed, 2 wounded |caus2| {{flagdeco|ISIL}} '''21-25 killed'''<br>At least 21 confirmed killed",Tongo  Tongo  Q48837272,2017.0,False
1683,1683,55543269,Battle of Kirkuk (2017),military conflict,25049,98748,46,68,"12 killed, 7 vehicles destroyed ( {{small|Kurdish claim}} ) |caus2| 25 killed, 45 wounded ( {{small|hospital claim}} ) <br />105 killed, 200 wounded, 45 captured ( {{small|[[Patriotic Union of Kurdistan|PUK]] claim}} )",Kirkuk  Governorate  Q193268,2017.0,False
1684,1684,55545589,2017 Iraqi–Kurdish conflict,military conflict,55774,96021,119,155,"400 Kurdish civilians killed, 200 missing in Kirkuk (per Kurdish Media) <br> 183,000 displaced (per United Nations)",Northern  Iraq,2017.0,False
1685,1685,55571911,2016 Coimbatore riots,civil conflict,1340,737,1,7,,Coimbatore|Tamil  Nadu,2016.0,False
1686,1686,55573645,Beit Jinn offensive,military conflict,20145,51061,42,47,95-117 killed |caus2| Unknown,Syria  Q858,2018.0,False
1687,1687,55573803,Battle of Deir ez-Zor (September–November 2017),military conflict,30565,39565,66,69,"120 killed <small>(18–25 Sep, 29 Oct. – 1 Nov.)</small> |caus2| 300+ killed <small>(Syrian claim; 29 Sep. – 13 Oct.)</small> <br>101 killed <small>(per [[Syrian Observatory for Human Rights|SOHR]]; 29 Oct. – 1 Nov.)</small> <br>250+ captured",Deir  ez- Zor  Q239097,2017.0,False
1688,1688,55579888,Iraq conflict (2003–present),military conflict,36485,104487,45,159,,Iraq  Q796,2003.0,False
1689,1689,55581205,Northwestern Syria campaign (October 2017–February 2018),military conflict,112541,56614,263,272,"{{flagicon image|Flag of Syria.svg}} 403 killed, 35 captured <br/> {{flagicon image|Flag of Russia.svg}} 1 killed",Northwestern  Syria Northeastern  Hama  Governorate Southeastern  Idlib  Governorate Southwestern  Aleppo  Governorate,2018.0,False
1690,1690,55588341,Oromo-Somali clashes,military conflict,5683,18404,8,20,200+ killed in total,Oromia  Region  Q202107,2016.0,False
1691,1691,55646824,Western Anbar offensive (September 2017),military conflict,15455,11272,26,67,Unknown |caus2| Unknown,Western  Anbar  Governorate|Iraq,2017.0,False
1692,1692,55698913,Attack on Orahovac,military conflict,12543,1780,1,34,Five Serb civilians killed during fighting and another estimated 40 Serb civilians murdered after abduction,Orahovac  Q733155,1998.0,False
1693,1693,55753690,2017 Abu Kamal offensive,military conflict,29241,62776,70,81,269 civilians killed,Deir  ez- Zor  Governorate  Q232387,2017.0,False
1694,1694,55798924,2017 Zimbabwean coup d'état,military conflict,67142,532266,102,250,,Harare  Q3921,2017.0,False
1695,1695,55814563,Battle of Harasta (2017–18),military conflict,50032,28381,112,104,First phase: 41 civilians killed <br>Second phase: 170–190 civilians killed,Harasta  Q2013262,2018.0,False
1696,1696,55840086,Eastern Syria campaign (September–December 2017),military conflict,35449,20727,96,67,987 civilians killed,Deir  ez- Zor  Governorate  Q232387,2017.0,False
1697,1697,55842887,Soliman Shooting,military conflict,22139,358,22,90,"2 death |caus2| 12 deaths<br />
15 prisoners",Near  Soliman,2007.0,False
1698,1698,55872613,1995 Pale air strikes,military conflict,4856,2106,0,31,,Pale  Q222084,1995.0,False
1699,1699,55883377,Snizhne incident,military conflict,2378,6565,1,13,None |caus2| 100+ killed<br>300+ wounded,Snizhne  Q1749424,2014.0,False
1700,1700,55885189,2017 Faizabad sit-in,civil conflict,13270,14579,22,43,,Faizabad  Interchange  Q5431349,2017.0,False
1701,1701,55946261,Battle of Sana'a (2017),military conflict,17764,89616,32,61,"234 killed, 400 wounded overall<br><small>(per the [[International Committee of the Red Cross|ICRC]] and the [[United Nations|UN]])</small> <br>between 200 and ""thousands"" executed by the Houthis<br><small>(anti-Houthi claims)</small>",Sana a  Q2471,2017.0,False
1702,1702,55999534,Wake Up Europe!,civil conflict,4629,5343,6,38,,Brussels  Q239,2017.0,False
1703,1703,56055529,2017 Isani flat siege,military conflict,10711,2131,14,34,"1 killed, 4 wounded |caus2| 3 killed, 1 arrested",46  Gabriel  Salos  Street|Tbilisi|Georgia,2017.0,False
1704,1704,56119804,Islamist insurgency in Mozambique,military conflict,26167,28882,36,81,"83 civilians killed
----
Total: 103 killed",Cabo  Delgado  Province  Q466538,2017.0,False
1705,1705,56166758,Ma'rib Campaign,military conflict,8254,3385,13,35,unknown |caus2| unknown,Ma rib  Governorate  Q498465,2015.0,False
1706,1706,56195105,2018 Bhima Koregaon violence,civil conflict,17943,28197,33,56,,Maharashtra|India,2018.0,False
1707,1707,56206379,2017 Semuliki attack,military conflict,13560,3285,24,63,"{{flagicon image|UN flag.png}} 15 MONUSCO peacekeepers killed, 53 wounded, <br /> 1 peacekeeper missing <br /> 2 [[armored personnel carrier|APC]]s destroyed<br /> {{flagicon|DRC}} 5 Congolese soldiers killed |caus2| 72 killed (Congolese claim)",Semliki  River  Q205428,2017.0,False
1708,1708,56241294,2017–2018 Honduran protests,civil conflict,8206,5840,12,22,,flagcountry Honduras,2018.0,False
1709,1709,56244507,Protests against Faure Gnassingbé,civil conflict,45338,7284,95,123,,flagicon Togo Togo,2005.0,False
1710,1710,56350318,Turkish military operation in Afrin,military conflict,212700,934816,433,430,"380–500 civilians killed in Syria<br /><small>(per SOHR & SDF)</small> {{Ref label|civilians|b}} <br />7–9 civilians killed in Turkey <small>(2 Syrians)</small> 150,000–300,000 civilians [[Internally displaced refugees|internally displaced]]",Afrin  Q4120569,2018.0,False
1711,1711,56355063,El Junquito raid,military conflict,20400,3380,35,74,"3 dead, 8 injured |caus2| 7 dead, 6 arrested",El  Junquito|Capital  District|Venezuela,2018.0,False
1712,1712,56386563,Nihm Offensive,military conflict,9446,3781,15,35,280+ killed<br>33+ captured |caus2| unknown,Nihm  District  Q4117369,2018.0,False
1713,1713,56407509,Karpalak Ambush,military conflict,2195,819,2,21,10 killed<br>2 wounded |caus2| none,ill Karpalak mk Карпалак|Republic  of  Macedonia Macedonia,2001.0,False
1714,1714,56421869,Girls of Enghelab Street,civil conflict,42377,13457,76,125,,Iran,2017.0,False
1715,1715,56427684,Zhengzhou Airport riot,civil conflict,21684,8389,13,72,,Zhengzhou  Xinzheng  International  Airport|China,2014.0,False
1716,1716,56431953,Battle of Aden (2018),military conflict,33642,108864,91,129,"40 people killed, (3 civilians) 222 wounded, and 40,000 without aid",Aden  Q131694,2018.0,False
1717,1717,56448193,Kasganj violence,civil conflict,6575,3683,12,36,,Kasganj|Uttar  Pradesh|India,2018.0,False
1718,1718,56454348,2018 Shopian firing incident,civil conflict,30942,7146,57,42,,Ganawpora  village|Shopian  District|Jammu  and  Kashmir,2018.0,False
1719,1719,56536344,Battle of Khasham,military conflict,53941,106113,110,180,"1 SDF fighter wounded |caus2| '''Syrian claim:''' 55 killed <br>
'''SOHR claim:''' 68 killed <br>
'''U.S. claim:''' 100+ killed",near  Khasham|Deir  ez- Zor  Governorate|Syria,2018.0,False
1720,1720,56546485,February 2018 Israel–Syria incident,military conflict,24608,75742,47,94,"2 pilots wounded,<br />1 F-16 shot down |caus2| 6–10 soldiers/militiamen killed, <br /> 1 drone shot down,<br />12 sites hit <small>(8 Syrian & 4 Iranian; per Israel)</small>",Levant  Q81483,2018.0,False
1721,1721,56578574,Mongol raid on Meissen,military conflict,7910,1808,6,63,no casualties |caus2| most of the city is burned {{page needed|date|=|July 2018}},Meissen  Q8738,2018.0,False
1722,1722,56584636,2017 Mexican protests,civil conflict,7530,7123,5,63,,MEX,2017.0,False
1723,1723,56588857,Al Hudaydah offensive,military conflict,47729,4490,148,85,"350 killed <small>(per Coalition, by 11 June)</small> <br>1,323 killed and wounded <small>(per Houthis, by 24 June)</small> |caus2| 250 killed, 143 captured <small>(per Coalition, by 11 June)</small>",Al  Hudaydah  Governorate  Q275755,2017.0,False
1724,1724,56603365,Battle of Menaka (January 2012),military conflict,6388,486,9,10,4 wounded <small>(according to the MNLA)</small><br>several deaths<br>some injured<br>4 captured<br>6 vehicles destroyed <small>(according to Mali)</small> |caus2| 1 killed <small>(according to Mali)</small><br> 2 killed<br>13 wounded<br>2 planes destroyed<br>200 deserted <small>(according to the MNLA)</small>,Ménaka  Q855986,2012.0,False
1725,1725,56603736,Ambush of Tin-Hama,military conflict,3406,391,3,10,18-21 killed<br><small>(according to Ganda Izo)</small> |caus2| 6 killed<br>5 wounded<br><small>(according to Ganda Izo)</small><br>16 killed<br>1 captured<br>2 vehicles captured<br><small>(according to the MNLA)</small>,Tin- Hama  Q2418814,2012.0,False
1726,1726,56603938,Battle of In Emsal,military conflict,4336,432,5,13,10 killed<br><small>(according to Mali)</small><br>50-101 killed<br>25-65 captured<br>1-5 BRDM-2 destroyed<br>40 vehicles trucks destroyed<br>26 vehicles captured<br><small>(according to the MNLA)</small> |caus2| 2 wounded<br><small>(according to the MNLA)</small>,Aguelhok  Q357768,2012.0,False
1727,1727,56604032,Fall of Andéramboukane,military conflict,1884,353,3,8,2 wounded |caus2| 8-40 captured<br>3 armoured vehicles captured,Andéramboukane  Q2418721,2012.0,False
1728,1728,56607739,Ambush of Tinsalane,military conflict,4574,388,3,22,17 killed<br>14 captured<br>6 vehicles destroyed<br>4 vehicles captured<br><small>(according to the MNLA)</small> |caus2| 4 wounded<br><small>(according to the MNLA)</small><br>100 killed<br>50 prisoners<br>70 vehicles destroyed<br><small>(according to Mali)</small>,Between  Kidal and  Tessalit,2012.0,False
1729,1729,56608117,Battle of Tessit,military conflict,1463,291,1,9,unknown |caus2| unknown,Tessit  Q1813511,2012.0,False
1730,1730,56608872,Battle of Sudere,military conflict,3397,388,3,10,6 killed<br>7 wounded<br>1 captured<br><small>(according to Amadou Diallo)</small><br>1 killed<br>1 wounded<br><small>(according to MNLA)</small> |caus2| 2 wounded<br>1 captured<br><small>(according to Ganda Izo)</small><br>15 killed<br>1 captured<br><small>(according to MNLA)</small>,Sudere|Mali,2012.0,False
1731,1731,56612287,Battle of Kidal (2012),military conflict,9105,455,14,19,unknown |caus2| 560 captured<br><small>(according to Ansar Dine)</small><br>unknown killed<br>50-169 captured,Kidal  Q650100,2012.0,False
1732,1732,56612885,Fall of Timbuktu (2012),military conflict,28320,3654,47,75,2-3 killed<br>4 wounded |caus2| 2-8 wounded,Timbuktu  Q9427,2012.0,False
1733,1733,56615287,Southern Damascus offensive (January–February 2018),military conflict,9410,29576,15,35,100 killed |caus2| 100 killed,Yalda  Q4118377,2018.0,False
1734,1734,56621047,Ambush of Tagarangabotte,military conflict,6212,447,11,17,9 wounded<br>1 pickup destroyed<br><small>(according to the MNLA)</small> |caus2| 13-20 killed<br>17-70 wounded<br>3 pick-up trucks destroyed<br><small>(according to the MNLA)</small>,Between  Ansongo and  Menaka|Mali,2012.0,False
1735,1735,56621329,Battle of Idelimane,military conflict,7124,423,8,19,At least 117 killed overall <small>(according to ICRC)</small>,Ansongo  Q2620152,2012.0,False
1736,1736,56624731,Battle of Al Masini valley,military conflict,5826,8468,12,18,19 killed |caus2| 8 killed,Masini  valley|Hadramaut  Governorate|Yemen,2018.0,False
1737,1737,56634071,2018 Dervish protests,civil conflict,5420,3155,11,31,,,2018.0,False
1738,1738,56635715,American airstrikes in Somalia,military conflict,22934,2049,53,69,,Somalia  Q1045,2007.0,False
1739,1739,56640408,Raoued Operation,military conflict,5135,255,7,18,"1 dead, 1 wounded |caus2| 7 dead, 1 captured",Raoued  Q3175906,2014.0,False
1740,1740,56640476,Operation of Sidi Aïch,military conflict,2351,206,1,1,"unknown |caus2| 9 dead, 1 wounded and prisoner",Sidi  Aïch|Tunisia,2015.0,False
1741,1741,56641235,Syrian Liberation Front–Tahrir al-Sham conflict,military conflict,42578,72976,86,130,26 civilians killed,Aleppo  Governorate  Q214064,2018.0,False
1742,1742,56642693,Great Raid of 2014,military conflict,6277,3328,8,41,13 paratroopers killed<br>74 wounded<br>60% of equipment lost |caus2| 3 checkpoints destroyed<br> unknown killed and wounded,Luhansk  Oblast  Q171965,2014.0,False
1743,1743,56656382,Siege of Eastern Ghouta,military conflict,44402,50868,76,219,"12,763 killed civilians <br><small>(March 2011 to February 2018, per [[Syrian Network for Human Rights|SNHR]])</small> <br>~18,000 killed overall<br><small>(Eastern Ghouta hospital sources, 2017)</small> <br>105,000 –140,000 displaced (2018)",Eastern  Ghouta|Rif  Dimashq  Governorate|Syria,2018.0,False
1744,1744,56661879,Eighth Xhosa War,military conflict,9340,1197,0,37,,Cape  Colony  Q370736,2005.0,False
1745,1745,56666400,MV Sinar Kudus hijacking,military conflict,3668,2369,2,35,None |caus2| {{unbulleted list | 4 killed | 20 hostages rescued}},456  nautical  miles  off  the  coast  of  Somalia,2011.0,False
1746,1746,56666538,2018 West Virginia teachers' strike,civil conflict,16650,37720,27,57,,West  Virginia,2018.0,False
1747,1747,56788734,2018 York University strike,civil conflict,35482,36739,68,43,,Canada  Q16|Ontario  Q1904|Toronto  Q172,2018.0,False
1748,1748,56789734,Battle of In-Delimane,military conflict,4459,1801,6,21,{{flagicon image|GATIA flag.svg}} {{flagicon image|Drapeau du Mouvement pour le salut de l'Azawad.png}} Unknown<br> {{flagdeco|France}} <br>2 killed<br>1 wounded |caus2| 20+ killed or captured,In- Delimane|Gao  Region|Mali,2018.0,False
1749,1749,56835626,2018 Sukma attack,military conflict,7760,17316,10,36,,Sukma  district  Q16933590,2018.0,False
1750,1750,56836901,"Kisan Long March, Maharashtra",civil conflict,4171,6100,4,25,,From  Nashik to  Mumbai|Maharashtra,2018.0,False
1751,1751,56873784,Southern Damascus offensive (March 2018),military conflict,15230,45399,31,28,1 civilian killed,Qadam  Q7265719,2018.0,False
1752,1752,56944752,Southern Damascus offensive (April–May 2018),military conflict,28391,63999,62,67,73 civilians killed,Yarmouk  Camp  Q2918779,2018.0,False
1753,1753,56956733,Chibok ambush,military conflict,13131,1081,11,49,"Several killed {{small|(gov. claim)}} {{sfnp|TRADOC G-2|2015|pp|=|9, 10}} |caus2| 12 killed, several wounded {{sfnp|TRADOC G-2|2015|pp|=|9, 10}}",Near  Chibok in  Borno  State|Nigeria,2014.0,False
1754,1754,56984243,2018 Gaza border protests,military conflict,232391,356582,342,386,"168 dead and 17,259 . or 15,000 injured |caus2| 1 killed <br/>
11 wounded:<br/>
* 6 soldiers *5 civilians",Gaza  Strip  Q39760,2018.0,False
1755,1755,57001635,Siirt raid,military conflict,2810,5137,6,9,7 killed<small>(1 died of wounds)</small><br>6 wounded |caus2| none,Eruh  Q132385,2018.0,False
1756,1756,57011980,2018 African Union base attack in Bulo Marer,military conflict,6010,5591,8,38,"14 killed {{small|(Al-Shabaab claim)}} <br/> 30 killed {{small|(Ugandan army claim)}} |caus2| ''' {{flagicon image|Flag of the Organization of African Unity (1970-2002).jpg}} :'''<br/>4 killed, 6 wounded {{small|(Ugandan army claim)}} <br/> 46 killed {{small|(local report)}} <br/> 59 killed {{small|(Al-Shabaab claim)}} ''' {{flagicon|Somalia}} :'''<br/> 1 killed, several wounded {{small|(local report)}}",Bulo  Marer  Q3007041,2018.0,False
1757,1757,57017056,2018 Oklahoma teachers' strike,civil conflict,9040,11263,13,24,,Oklahoma,2018.0,False
1758,1758,57017110,April 2018 caste protests in India,civil conflict,11934,16649,20,57,,India,2018.0,False
1759,1759,57054152,2018 Mrauk U riot,civil conflict,8019,673,10,34,,Mrauk  U|Rakhine  State|Myanmar,2018.0,False
1760,1760,57097343,2018 Bangladesh quota reform protests,civil conflict,28924,8443,45,98,Approx 262 fatal injuries,Bangladesh,2018.0,False
1761,1761,57126322,2018 Armenian Velvet Revolution,civil conflict,40372,34189,95,137,40 (on 16 April) |caus2| 6 policemen (on 16 April),Armenia Yerevan|Gyumri|Vanadzor|Abovyan|Sevan|Armenia Sevan|Gavar|Artashat|Armenia Artashat|Armavir|Armenia Armavir|Ashtarak|Vagharshapat|Kapan|Stepanavan|Spitak|Dilijan br Armenian  diaspora Glendale|California|Moscow|Marseille|Toronto|Montreal|Sochi|Vancouver|Athens|London|Berlin|Buenos  Aires|Chicago|Sao  Paulo,2018.0,False
1762,1762,57126550,Araouane clashes,military conflict,5679,1060,11,27,none |caus2| 8 killed<br>2 captured,Araouane  Q626121,2018.0,False
