,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
1062,1062,42415336,Insurgency in Paraguay,military conflict,33018,13037,59,82,"68 killed {{#tag:ref|See;|ref| name=insightcrimeJuly |ref| name=eiu18092014|ref| name=""auto""|ref| name=latinofoxnews07012015 |ref| name=""GermanShooting"" |ref| name=panampost|ref| name=theguardian24062015|ref| name=abc2015|ref| name=telesurtv|ref| name=abc2016|ref| name=bbc2016|ref| name=""Idilio"" |ref| name=paraguay|ref| name=altimahora}}",Northern  Paraguay Amambay  Department Canindeyú  Department Concepción  Department  Paraguay Concepción  Department San  Pedro  Department|Paraguay San  Pedro  Department,2005.0,False
1063,1063,42470955,Bundy standoff,"civil conflict, United States District Court case",149065,1313226,194,306,,Bunkerville|Nevada Bunkerville|Clark  County|Nevada Clark  County|Nevada|United  States,2014.0,False
1064,1064,42504520,Siege of Sloviansk,military conflict,98764,75451,188,208,"~20 civilians killed from April 13 to May 26, unknown number from May 27 to July 5<br>17 civilians and foreigners missing or kidnapped. [[Murder of Pentecostals in Slaviansk|Four Pentecostal Church members executed]]<br>1 Italian photojournalist and 1 Russian interpreter killed <br/>",Sloviansk  Q33581,2014.0,False
1065,1065,42539265,11 December 2013 Euromaidan assault,civil conflict,11815,6452,16,59,Some Injured,Kiev Kiev|Ukraine,2013.0,False
1066,1066,42563745,War in Donbass,military conflict,393174,3154112,734,1009,"3,035 civilians killed <br>10,500 killed <small>(by early June 2018)</small> and 24,778 wounded <small>(by 15 November 2017)</small> overall <br>1,414,798 Ukrainians internally displaced; 925,500 fled abroad",Donets  Basin  Q605714|Donetsk  Oblast  Q2012050|Luhansk  Oblast  Q171965,2014.0,False
1067,1067,42579564,Battle of Asadabad,military conflict,4463,9762,1,12,"KIA : 21

MIA: 5 (presumed dead)

WIA: 1 (survived) |caus2| KIA : 1",Asadabad|Afghanistan,2014.0,False
1068,1068,42605954,2014 Battle of Basilan,military conflict,12245,6767,11,45,,Basilan  Q13737,2014.0,False
1069,1069,42636397,2014 May Day protests,civil conflict,14988,11786,21,55,,Worldwide,2014.0,False
1070,1070,42652716,Battle of Kramatorsk,military conflict,28647,36310,44,64,11 civilians killed,Kramatorsk  Q33613,2014.0,False
1071,1071,42658529,Prizren incident (1999),military conflict,8390,11697,13,44,1 wounded |caus2| 1 killed<br/>1 wounded,Prizren  Q200061,1999.0,False
1072,1072,42684911,Battle of Al-Malihah,military conflict,11981,24806,26,40,Unknown |caus2| Unknown <small>(50 Afghan fighters killed)</small>,Damascus  Q3766,2014.0,False
1073,1073,42712440,Battle of Mariupol (May–June 2014),military conflict,32847,50962,57,82,16 servicemen killed<br>1 captured <br>24 wounded <br><br>3 [[Armoured personnel carrier|APCs]] destroyed <br>4 policemen killed and 25 wounded |caus2| 20–26 killed <br>15–34 captured <br><br><br>1 [[BRDM-2]] destroyed,Mariupol  Q37133,2014.0,False
1074,1074,42726793,2014 Meerut riots,civil conflict,6523,8707,12,20,,Meerut|Uttar  Pradesh|India,2014.0,False
1075,1075,42772828,2014 Vietnam anti-China protests,civil conflict,19014,23239,34,55,"3 deaths confirmed by Vietnam<br />4 deaths confirmed by China<br />21 deaths reported by doctors <br />100 injured <br />More than 1,000 arrested",22  Vietnamese  provinces|notably  in  Bình  Dương  Province Bình  Dương|Cần  Thơ|Đồng  Nai  Province Đồng  Nai|Hà  Tĩnh  Province Hà  Tĩnh|Hải  Phòng|Hà  Nội|Ho  Chi  Minh  City Hồ  Chí  Minh|Thái  Bình  Province Thái  Bình br PRC  provinces Haikou|Sanya and  other  Chinese  cities  closer  to  Vietnam br Overseas  in  major  cities  with  large  Overseas  Vietnamese Vietnamese communities|including br Vietnamese  Australian Australia Melbourne br Vietnamese  Canadian Canada Montreal|Toronto br Vietnamese  Italian Italy Milan|Rome br Vietnamese  people  in  France France Paris br Vietnamese  people  in  Germany Germany Berlin|Frankfurt br Japan Tokyo br Vietnamese  American USA Los  Angeles|Houston|Orange  County|California Orange  County|San  Diego|San  Jose|California San  Jose|Washington  D C br UK London  br Hong  Kong Hong  Kong,2014.0,False
1076,1076,42824673,Libyan Civil War (2014–present),military conflict,171655,1781983,322,459,,Libya  Q1016,2014.0,False
1077,1077,42825751,2014 Thai coup d'état,military conflict,118403,468633,208,194,,Thailand  Q869,2014.0,False
1078,1078,42888404,First Battle of Donetsk Airport,military conflict,17604,60953,34,48,2 civilians killed,Donetsk  International  Airport  Q1431229,2014.0,False
1079,1079,42899062,Battle of Orašje,military conflict,22000,16848,0,107,,Orašje  Q994255,1995.0,False
1080,1080,42902502,2013 raid on Barawe,military conflict,4307,733,3,23,none |caus2| none,Barawa  Q613246,2013.0,False
1081,1081,42957697,Abkhazian Revolution,civil conflict,17332,30612,36,58,,Abkhazia,2014.0,False
1082,1082,42975602,Siege of the Luhansk Border Base,military conflict,17160,23217,28,39,+11,Luhansk  Q134279,2014.0,False
1083,1083,42996694,Hanikra border clash,military conflict,6650,11391,14,19,"1 soldier killed, 1 jeep damaged. |caus2| 1 soldier wounded",Rosh  HaNikra  Q2915530,2013.0,False
1084,1084,43015313,Attack on Bari Alai,military conflict,3043,7408,5,15,"'''U.S.:''' 3 killed <br>'''Latvia:''' 2 killed, 2 wounded <br>'''Afghanistan:''' 3 killed, 12 captured) |caus2| 19 killed",Observation  Post  Bari  Alai|perimeter  of  Nishagam  Kunar  province|Afghanistan,2009.0,False
1085,1085,43017225,Northern Iraq offensive (June 2014),military conflict,123700,220000,241,342,"1,235–1,265 civilians killed (by 25 June)",Nineveh  Governorate  Q189352|Saladin  Governorate  Q190131|Kirkuk  Governorate  Q193268|Diyala  Governorate  Q217075,2014.0,False
1086,1086,43038631,2014 protests in Brazil,civil conflict,14000,27329,26,41,,Brazil,2014.0,False
1087,1087,43050588,Spillover of the Syrian Civil War,military conflict,40607,784241,67,158,,Israel  Q801|Jordan  Q810|Turkey  Q43|Lebanon  Q822|Syria  Q858|Iraq  Q796|Egypt  Q79,2011.0,False
1088,1088,43059601,Operation Zarb-e-Azb,military conflict,151859,460004,255,301,46+ killed,North  Waziristan  Q1915545,2017.0,False
1089,1089,43060786,Raid on Kerdasa,military conflict,10352,215,17,35,1 police general killed<br />10 injured |caus2| 65–85 arrested,Kerdasa  Q4165253,2013.0,False
1090,1090,43109656,Mapenduma hostage crisis,military conflict,12674,17403,10,41,Two hostages killed,Mapenduma|Jayawijaya|Irian  Jaya  now  Papua  Province|Indonesia,1996.0,False
1091,1091,43114977,2014 Lahore clash,civil conflict,25973,54214,34,109,,Lahore Model  Town|Lahore|Pakistan,2014.0,False
1092,1092,43175945,RENAMO insurgency (2013–present),military conflict,23007,63092,33,55,"200+ total killed <br>15,000 displaced (2016)",Mozambique  Q1029,2018.0,False
1093,1093,43234667,First Battle of Tikrit,military conflict,25526,53495,52,64,35+ killed<br>2 helicopters shot down and 1 damaged |caus2| 215+ killed (government claim),Tikrit  Q165444,2014.0,False
1094,1094,43243199,2014 Israel–Gaza conflict,military conflict,293156,790926,609,542,At least 23 Gazans executed by Hamas,Gaza  Strip  Q39760|Israel  Q801,2014.0,False
1095,1095,43248251,Operation Canopus Star,military conflict,46937,52460,112,59,"2,500+ civilians and rebels killed due to [[barrel bomb]]s (December 2013–May 2014) <br>203 civilians killed due to rebel hell cannon fire (July–December 2014)",Aleppo  Governorate  Q214064,2014.0,False
1096,1096,43269085,People's Climate March,civil conflict,25985,53983,40,88,,New  York  City with  other  events  globally  on  the  same  day,2014.0,False
1097,1097,43283676,2014 Albanian demonstrations in Macedonia,civil conflict,3339,3145,5,12,,flag Macedonia|mostly  in  North- west  region,2014.0,False
1098,1098,43338521,Battle of the Shaer gas field (July 2014),military conflict,12953,1273,24,21,51–67 killed |caus2| 347–361 killed (200 executed) {{Ref label|killed|*}} <br> 200–250 captured/missing (mostly civilian workers),Homs  Governorate  Q214094,2014.0,False
1099,1099,43345047,July 2014 Al-Wadi Al-Gedid attack,military conflict,13556,11484,17,53,3 killed |caus2| 22 killed,New  Valley  Governorate  Q30650,2014.0,False
1100,1100,43348288,Operation Barkhane,military conflict,24675,141134,44,107,"{{flagdeco|France}} 12 killed, 25 wounded |caus2| 450 killed or captured",Sahel  Q66065,2014.0,False
1101,1101,43349719,Battle of Shuja'iyya,military conflict,48049,31907,68,106,13 killed <br>56 wounded |caus2| 70-120 killed <br><small>Combatants and civilians</small>,Shuja iyya  Q607406,2014.0,False
1102,1102,43401975,2014 Eastern Syria offensive,military conflict,28200,57048,57,54,456–586+ killed |caus2| '''Syrian government:'''<br>544+ killed <br>32 missing <br>10+ captured <br> 1 [[MiG-21]]MF/UM <br>'''YPG:'''<br>5+ killed,Eastern  Syria,2014.0,False
1103,1103,43430546,2014 Saharanpur riots,civil conflict,5219,19968,6,19,,Saharanpur|Uttar  Pradesh|India,2014.0,False
1104,1104,43435162,2014 Hama offensive,military conflict,32015,33412,84,67,150+ killed <small>(Al-Nusra Front only; government claim)</small> |caus2| Unknown,Hama  Governorate  Q232355,2014.0,False
1105,1105,43438737,2003 Central African Republic coup d'état,military conflict,4365,8475,4,29,Unknown |caus2| {{flagicon|Central African Republic}} Unknown<br> {{flagicon|Democratic Republic of the Congo}} 3 soldiers killed,flag Central  African  Republic,2003.0,False
1106,1106,43450745,Battle in Shakhtarsk Raion,military conflict,29651,68469,42,93,,Shakhtarsk  Raion  Q2627813,2014.0,False
1107,1107,43455161,2014 Armenian–Azerbaijani clashes,military conflict,19183,20136,27,66,{{flagicon|Nagorno-Karabakh}} 6 soldiers killed |caus2| {{flagicon|Azerbaijan}} 13 soldiers killed,Nagorno- Karabakh  line  of  contact br  Armenia Azerbaijan  border Armenia Azerbaijan  state  border,2014.0,False
1108,1108,43463258,Battle of Zumar,military conflict,6291,24315,10,25,"14 killed (Kurdish claim)<br/>281 killed (ISIL claim) |caus2| 100 killed, 38 captured (Kurdish claim)",Zakho  Q12214550,2014.0,False
1109,1109,43469223,2014 North Kivu offensive,military conflict,1920,295,1,13,Unknown |caus2| Unknown,Masisi  Territory  Q3297274,2014.0,False
1110,1110,43471743,Qalamoun offensive (June–August 2014),military conflict,33547,21627,64,53,"930+ killed (Syrian and Lebanese government claims) |caus2| Unknown Syrian and Hezbollah casualties
----
20 Lebanese soldiers killed, 85 wounded and 24 captured (14 released, 4 executed) <br>20 policemen captured (6 released)",Qalamoun  Mountains  Q7265930,2014.0,False
1111,1111,43472728,Sinjar massacre,military conflict,48744,432858,83,154,+5000,Sinjar  Q955690,2014.0,False
1112,1112,43492765,Battle of Arsal (2014),military conflict,13164,36518,26,25,42 –50 civilians killed,Arsal  Q4796334,2014.0,False
1113,1113,43507553,Operation MH-2,military conflict,6221,1177,17,27,2 soldiers killed<br>1 captured ''(later released)'' |caus2| 30 killed,Kumanovo  Municipality  Q2352376,2001.0,False
1114,1114,43511120,Operation Vaksince,military conflict,4038,5519,4,29,"12,000 civilians displaced<br>''9,500 fled to [[Kosovo]]''<br>''2,500 fled to [[Serbia]]''",Kumanovo  Municipality  Q2352376,2001.0,False
1115,1115,43517689,International military intervention against ISIL,military conflict,302587,90535,570,766,"13,568 Iraqi and Syrian civilians killed by ISIL <br>2,500 civilians killed by Coalition airstrikes in Iraq and Syria <br>2,142 civilians killed by ISIL in Syria <br>
7 civilians killed by airstrikes in Libya <br>
650+ civilians killed by ISIL outside Iraq and Syria<br>

7,600,000 Syrian civilians displaced <br>3,300,000 Iraqi civilians displaced",Iraq  Q796|Syria  Q858|Libya  Q1016|Nigeria  Q1033|Afghanistan  Q889|Southeast  Asia  Q11708|France  Q142|Iraqi  Kurdistan  Q205047|Al- Raqqah  Governorate  Q235563|Kirkuk  Governorate  Q193268|Saladin  Governorate  Q190131|Nineveh  Governorate  Q189352|Al  Anbar  Governorate  Q187334,2014.0,False
1116,1116,43520715,Operation Southern Move,military conflict,26504,25327,0,140,See [[Operation Southern Move#Aftermath|Aftermath]] section,Bosnia  and  Herzegovina  Q225,1995.0,False
1117,1117,43523536,Inqilab March,civil conflict,9632,13853,14,49,,Islamabad,2014.0,False
1118,1118,43562207,Northern Iraq offensive (August 2014),military conflict,31818,103043,53,164,"5,000 Yazidis killed 5,000–7,000 Yazidis abducted",Iraq  Q796,2014.0,False
1119,1119,43570389,2014 Quetta Airbase attack,military conflict,6294,9356,8,47,'''[[Killed in Action]]''':<br/>None<br/>'''[[Wounded in Action]]''':<br/>11 |caus2| '''Killed in Action''':<br/>12 militants<br/>'''Wounded in Action'''<br/>1 militant<br/>'''Caught''':<br/>1 militant.,PAF  Base  Samungli  Q3696008,2014.0,False
1120,1120,43600083,Ferguson unrest,civil conflict,202378,872108,371,317,,Ferguson  Q954855,2014.0,False
1121,1121,43601235,Battle of Kondaoui,military conflict,2574,3242,2,10,1 wounded |caus2| 11 killed<br>2 pick-ups destroyed,Kondaoui|Mali,2014.0,False
1122,1122,43621640,Battle of Ilovaisk,military conflict,49184,146910,78,186,36–100 civilians killed,Ilovaisk  Q2415345,2014.0,False
1123,1123,43637716,Battle for Mosul Dam,military conflict,7336,65846,8,32,Unknown |caus2| 11+ killed,Mosul  Dam  Q606561,2014.0,False
1124,1124,43638765,Siege of Amirli,military conflict,16090,40687,23,101,147 killed <br/>15 captured |caus2| 16 killed <br/>6 executed<br/>39 wounded,Amirli  Q4746778,2014.0,False
1125,1125,43682163,Insurgency in Kosovo (1995–98),military conflict,28812,16432,29,104,24 civilians (1996–February 1998),Autonomous  Province  of  Kosovo  and  Metohija  Q1255,1998.0,False
1126,1126,43683467,Dai Hong Dan incident,military conflict,5009,299733,8,32,"6 North Korean sailors wounded (3 seriously) |caus2| 1–2 killed, 5–6 captured (3 wounded)",Indian  Ocean  Q1239,2007.0,False
1127,1127,43691291,2014 Karlanyurt clash,military conflict,5098,2646,8,12,7 total deaths,Karlanyurt|Dagestan|Russia,2014.0,False
1128,1128,43695781,Deir ez-Zor offensive (April–July 2014),military conflict,26254,35764,56,36,39 civilians killed <small>(30 April – 10 June)</small>,Deir  ez- Zor  Governorate  Q232387,2014.0,False
1129,1129,43698378,2014 Lesotho political crisis,military conflict,18329,27254,16,34,1 policeman,flag Lesotho,2014.0,False
1130,1130,43699148,Battle of Tripoli Airport,military conflict,5427,25354,4,42,,Tripoli  International  Airport  Q44588,2014.0,False
1131,1131,43705803,Battle of Al-Tabqa airbase,military conflict,19090,28327,38,31,346 killed |caus2| 310–400 killed (250 executed)<br /> 10–20 captured<br />One [[Sukhoi Su-17|Su-22M3]] shot down.,Al- Thawrah  Q1822804,2014.0,False
1132,1132,43706156,Operation Indian Ocean,military conflict,129071,46027,173,62,,Somalia  Q1045,2015.0,False
1133,1133,43718588,2014 Quneitra offensive,military conflict,20899,25051,43,39,44–45 U.N. peacekeepers captured,Quneitra  Governorate  Q219690,2014.0,False
1134,1134,43722217,2012–15 unrest in Romania,civil conflict,112568,25401,205,344,,Dozens  of  cities  in  Romania and  Romanian  diaspora,2015.0,False
1135,1135,43749177,Operation All Clear,military conflict,16108,53656,23,85,11–34 killed<br>35–60 wounded |caus2| 160 killed<br>490 captured,"Southern  Bhutan br  Samtse  District
 Samdrup  Jongkhar  District
 Sarpang  District
 Zhemgang  District",2004.0,False
1136,1136,43750048,Battle of Horlivka,military conflict,11243,30230,24,31,36+ civilians killed,Horlivka  Q157260,2014.0,False
1137,1137,43759810,Offensive on Mariupol (September 2014),military conflict,10675,28220,16,44,8 civilians killed,Mariupol  Q37133,2014.0,False
1138,1138,43870934,2013 protests in Kosovo,civil conflict,3621,2256,3,25,0 arrested |caus2| 0 injured and wounded,Pristina Prishtina|flagu Kosovo,2013.0,False
1139,1139,43896145,2014 Jadavpur University protests,civil conflict,30014,23286,46,80,,Kolkata|Delhi|Mumbai|Hyderabad|Bengaluru|Chennai|Guwahati|India,2015.0,False
1140,1140,43904407,Siege of Kobanî,military conflict,217444,326142,325,275,"Hundreds of civilians killed <br>Over 400,000 civilians fled to Turkey",Kobanê  Q126415,2015.0,False
1141,1141,43932941,Siege of Saqlawiyah,military conflict,7731,16972,10,35,"300−500 killed, captured or missing (40−300 killed, 68 captured) |caus2| 14 killed",Saqlawiyah  Q3950238,2014.0,False
1142,1142,43953512,Catalan Way 2014,civil conflict,4969,8443,5,32,,Catalonia,2014.0,False
1143,1143,43970194,Houthi takeover in Yemen,military conflict,54018,130079,100,200,,Sana a  Q2471,2015.0,False
1144,1144,43971623,2014 Hong Kong protests,"civil conflict, | subbox = yes",229612,494733,373,413,,Hong  Kong  Q8646,2014.0,False
1145,1145,43972492,Operation Shader,military conflict,166030,264921,154,282,"2 servicemen killed (1 non-combat) <br>8 volunteer fighters killed <br>2–3 volunteer aid workers and journalists executed <br>1 Hercules C4 lost |caus2| 3,000+ killed",Iraq  Q796,2014.0,False
1146,1146,43973237,Rif Dimashq offensive (August–November 2014),military conflict,24127,33751,61,56,678 killed (government and rebel claims) {{Citation needed|date|=|April 2017}} |caus2| 175 killed (government and rebel claims) {{Citation needed|date|=|April 2017}},Damascus  Q3766,2014.0,False
1147,1147,43975642,American-led intervention in Iraq (2014–present),military conflict,220162,652002,413,710,"963–1,500 civilians killed by Coalition airstrikes <br>5,000+ civilians executed by ISIL <small>(UN)</small> <br>
Over 550,000 civilians displaced",Iraq  Q796,2014.0,False
1148,1148,43982103,Turkish involvement in the Syrian Civil War,military conflict,195134,432443,392,453,"'''Syrian''':<br />1 pilot killed <br />113 soldiers killed <br />20 captured. <br />1 [[Mi-17]] shot down <br />1 [[MiG-23]] shot down <br />1 [[Mohajer-4]] drone shot down<br><small>''(SAA troops killed directly by Turkish Armed Forces only)''</small><br />'''Russian:'''<br />2 servicemen killed<br />1 SU-24 shot down<br />1 CSAR helicopter shot down<br />1 [[Orlan-10]] drone shot down ---- {{flagicon image|Flag of Syrian Democratic Forces.svg}} 1,766+ killed ( {{small|SOHR and SDF claims}} ) <br /> {{flagicon image|Flag of Syrian Democratic Forces.svg}} 5,238 killed, 53 captured ( {{small|Turkish claim}} ) <br /> {{flagicon image|Birleşik Özgürlük Güçleri (United Liberation Forces) flag.svg}} 4 killed",Syria  Q858,2011.0,False
1149,1149,43986502,Iranian intervention in Iraq (2014–present),military conflict,53994,214185,99,278,,Iraq  Q796,2014.0,False
1150,1150,44009323,Second Battle of Donetsk Airport,military conflict,53340,189232,94,103,"185 killed, hundreds wounded and 24 captured 200 killed, 500 wounded, 27 tanks and 20 armoured vehicles destroyed <small>(final assault; acc. separatists)</small> |caus2| 43+ killed and 62+ wounded <small>(acc. separatists)</small> <br>800 killed, 1,500–2,000 wounded and heavy vehicles losses <small>(acc. Ukraine)</small>",Donetsk  International  Airport  Q1431229,2015.0,False
1151,1151,44042826,Daraa offensive (October 2014),military conflict,13782,18158,24,33,26+ civilians killed,Daraa  Governorate  Q1689560,2014.0,False
1152,1152,44082545,2014 Al-Safira offensive,military conflict,5449,11064,7,17,Unknown |caus2| 23+ killed <br>2 helicopters downed,Al- Safira  Q575774,2014.0,False
1153,1153,44120613,Operation Inherent Resolve,military conflict,63293,916459,143,214,"6,365+ civilians killed by ISIL <br /> Between 6,321 and 9,712  civilians killed by Coalition airstrikes in Syria and Iraq (per Airwars) <br /> Over 970,000 civilians in Iraq and Syria displaced, or fled to Turkey and other countries",Iraq  Q796|Syria  Q858,2014.0,False
1154,1154,44149874,Siege of Wadi Deif (2014),military conflict,17022,3124,30,37,80 killed (final assault) |caus2| 110 killed and 120–200 captured in final assault (Rebel claim) <br>35 tanks and 20 APC's captured in final assault (Rebel claim),Maarrat  al- Nu man  Q728226,2014.0,False
1155,1155,44178375,Operation Impact,military conflict,56681,116834,95,136,1 killed (friendly fire) |caus2| Unknown,,2014.0,False
1156,1156,44207976,October 2014 Sinai attacks,military conflict,13979,16607,23,55,33 soldiers killed <br> 1 [[M60 Patton|M60]] destroyed <br> 1 [[M113 armored personnel carrier|M113]] destroyed |caus2| Unknown,Sheikh  Zuweid  Q3481736,2014.0,False
1157,1157,44223983,North Lebanon clashes (2014),military conflict,11686,17962,19,40,"8 civilians killed, 150 people on both sides wounded",North  Governorate  Q390267,2014.0,False
1158,1158,44227031,2014 raid on Idlib city,military conflict,7393,564,11,18,4 civilians killed,Idlib  Governorate  Q233218,2014.0,False
1159,1159,44229365,Second Afar insurgency,military conflict,13742,31300,23,57,275–569 killed in total {{citation needed|date|=|February 2016}},Afar  Region  Q193494,1995.0,False
1160,1160,44235678,Al-Nusra Front–SRF/Hazzm Movement conflict,military conflict,29917,37296,54,91,"40+ killed, 25 captured |caus2| 80+ killed, hundreds defected or fled",Northwestern  Syria,2015.0,False
1161,1161,44246509,Liberation of Jurf Al Sakhar,military conflict,10591,20646,17,65,Unknown |caus2| 498 militants KIA<br>100+ IEDs defused,Jurf  Al  Sakhar  Q6315043,2014.0,False
1162,1162,44248968,2014 Hungarian Internet tax protests,civil conflict,19611,13371,29,104,,Mainly  Budapest,2014.0,False
1163,1163,44252097,2014 Kiss of Love protest,civil conflict,34594,141348,84,103,,Trivandrum|Kochi|New  Delhi|Mumbai|Calicut|Hyderabad|Kolkata|Chennai,2016.0,False
1164,1164,44255559,2014 Burkinabé uprising,civil conflict,50008,97879,59,171,+5,Ouahigouya  Q569904|Ouagadougou  Q3777|Bobo  Dioulasso  Q223761,2014.0,False
1165,1165,44265587,Umbrella Ultra Marathon,civil conflict,9959,1710,21,41,,New  Territories Sham  Tseng|Tai  Lam  Country  Park Tai  Lam|Shek  Kong|Tai  Po|Ma  On  Shan  peak Ma  On  Shan|Sai  Kung  Town Sai  Kung|Sha  Tin br  Kowloon Mong  Kok|Tsim  Sha  Tsui br  Hong  Kong Admiralty|Pok  Fu  Lam,2014.0,False
1166,1166,44266296,Battle of the Shaer gas field (October–November 2014),military conflict,16164,1546,33,36,"200+ killed, 73 captured (military source) |caus2| 58 killed (military source)",Palmyra  Q5747,2014.0,False
1167,1167,44288793,Deir ez-Zor Governorate campaign,military conflict,11189,879,18,93,,Deir  ez- Zor  Governorate  Q232387,2011.0,False
1168,1168,44348287,Battle of Al-Shaykh Maskin (2014),military conflict,25536,1882,51,43,200 killed (pro-government claim; by 10 November) |caus2| 58 killed (pro-government claim; by 10 November),Daraa  Governorate  Q1689560,2014.0,False
1169,1169,44356791,Operation Khyber,military conflict,18196,35921,25,126,'''During Operation:'''<br> 4 killed <small> (as of 3rd January 2015)</small><br>11 injured |caus2| '''In Pakistani offensive:'''<br>280+ killed <small> (as of 3rd January 2015)</small><br>400 surrendered,Khyber  Agency  Q2373383,2017.0,False
1170,1170,44387530,Operation Sangaris,military conflict,57014,38974,123,181,+3,Central  African  Republic  Q929,2016.0,False
1171,1171,44401354,Operation Toral,military conflict,7184,50820,14,41,,Afghanistan|Asia,2015.0,False
1172,1172,44413891,Derna campaign (2014–16),military conflict,24786,32919,51,81,SCMD: 8 killed<br>(Battle against LNA) <br>13 killed and<br>48 wounded<br>(Battle against ISIL at Kurfat Sebaa),Derna  Q211866,2014.0,False
1173,1173,44430686,Battle of Baiji (2014–15),military conflict,43850,81055,81,58,7 civilians executed by ISIL,Baiji  Q803712,2015.0,False
1174,1174,44472678,Battle of Ramadi (2014–15),military conflict,53578,165364,96,86,658+ people executed by ISIL in and around Ramadi (before 14 May) <br>500 civilians and security personnel killed<br>(14–17 May),Ramadi  Q192961,2015.0,False
1175,1175,44501016,Battle of Al Kut (2003),military conflict,4395,21076,2,23,"Heavy. Many T-62 tanks, APC's, and Mk83's destroyed. 
At least 150–250 killed.<br/> 2000–2500 captured. |caus2| 1 Marine killed <br/>~12 wounded<br/>At least 1 ACE truck destroyed",Kut  Q328030,2003.0,False
1176,1176,44580179,Fall of Hīt (2014),military conflict,7218,17927,11,18,"Over 180,000 civilians displaced <br/> 250 civilians killed",Hīt  Q2422345,2014.0,False
1177,1177,44616910,Deir ez-Zor offensive (December 2014),military conflict,24519,52937,52,45,250+ killed (by 6 December) |caus2| 43–51 killed (by 6 December),Deir  ez- Zor  Q239097,2014.0,False
1178,1178,44641562,Battle of Fallujah (2014),military conflict,5805,15797,5,26,50+ fighters killed |caus2| 458+ soldiers killed or executed,Fallujah  Q191170,2014.0,False
1179,1179,44753727,Operation Mountain Storm (Republic of Macedonia),military conflict,6587,9769,4,29,1 wounded |caus2| 8 killed<br>13 arrested,Tetovo  Q157024,2007.0,False
1180,1180,44787038,December 2014 Sinjar offensive,military conflict,21122,45743,29,84,"Unknown |caus2| ~1,000+ killed (Peshmerga claim)",Nineveh  Governorate  Q189352,2014.0,False
1181,1181,44806567,2014 Kunar Offensive,military conflict,14392,3761,23,61,"5 soldiers killed <small>(official sources)</small> <br>6 civilians killed |caus2| 21 killed, 33 wounded <small>(official sources)</small>",Dangam  Q2663252,2014.0,False
1182,1182,44816101,Fall of Mosul,military conflict,22838,324335,38,99,"Around 500,000 civilians displaced from Mosul",Mosul  Q83317,2014.0,False
1183,1183,44840876,List of drone strikes in Yemen,military conflict,25626,24967,56,105,111–142 civilians killed (''[[New America (organization)|New America]]'') ''or'' 166–210 civilians killed (''[[The Bureau of Investigative Journalism]]''),Yemen  Q805,2002.0,False
1184,1184,44861574,Raqqa Is Being Slaughtered Silently,civil conflict,14737,136950,24,46,,Raqqa,2014.0,False
1185,1185,44881353,Battle of Hillah (2003),military conflict,5840,16638,2,36,"551 Iraqi civilian casualties (19 dead, 515 injured, 17 unspecified)",Hillah  Q243846,2003.0,False
1186,1186,44890779,2014 Gambian coup d'état attempt,military conflict,11142,27990,19,42,"4 deaths, several wounded",Banjul  Q3726,2014.0,False
1187,1187,44923104,Dhuluiya offensive,military conflict,7139,19633,12,37,73 fighters killed |caus2| 300 fighters killed (Iraqi claim),Dhuluiya  Q6729149,2014.0,False
1188,1188,45016775,Republican marches,civil conflict,40534,45671,62,493,,France  Q142,2015.0,False
1189,1189,45037750,January 2015 raid on Kolofata,military conflict,3387,1010,4,22,1 killed <br> 1 injured |caus2| 143 killed,Kolofata  Q6427461,2015.0,False
1190,1190,45049114,Operation Dawn 8: Gulf of Aden,military conflict,16838,35838,18,52,''Civilian casualties''' <br />No widely agreed-on figure.,300  miles  southeast  of  the  port  of  Muscat|Oman|near  the  Gulf  of  Aden,2011.0,False
1191,1191,45152807,19 January 2015 DRC protests,civil conflict,11925,1987,19,46,,Kinshasa|Bukavu|Goma|Lubumbashi,2015.0,False
1192,1192,45196592,January 2015 Mariupol rocket attack,military conflict,25763,27244,48,77,+31,Mariupol  Q37133,2015.0,False
1193,1193,45206248,Daraa offensive (January 2015),military conflict,12857,17413,26,36,77–97 killed<br> |caus2| 17+ killed,Daraa  Governorate  Q1689560,2015.0,False
1194,1194,45212205,Battle of Debaltseve,military conflict,64290,171603,125,109,500+ civilians killed (separatist claim),Debaltseve  Q2371760,2015.0,False
1195,1195,45222958,Mamasapano clash,"military conflict, operational plan",64553,359413,90,170,Civilian Casualties <br> at least 1 killed and 1 injured <small>(media report)</small> <br> at least 7 killed and 3 injured <small>(Suara Bangsamoro claim)</small>,Mamasapano  Q212623,2015.0,False
1196,1196,45239612,Israeli involvement in the Syrian Civil War,military conflict,47726,90637,86,131,,Syria  Q858,2012.0,False
1197,1197,45240333,2015 Kosovo protests,civil conflict,20254,7109,53,81,* 180 arrested * 20 injured |caus2| * 92 policemen injured,KOS,2015.0,False
1198,1198,45256543,January 2015 Sinai attacks,military conflict,16827,11486,31,50,"44 killed <br> (24 soldiers, 6 policemen, 14 civilians) </small><br/>
62+ |caus2| Unknown",North  Sinai  Governorate  Q30662,2015.0,False
1199,1199,45313541,Vejce ambush,military conflict,3974,2675,2,30,8 killed |caus2| 1 wounded,Between  Selce|Macedonia Selce and  Vejce in  the  Šar  Mountains,2001.0,False
