,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
395,395,17503833,Xenophobia in South Africa,military conflict,60135,417343,101,139,,Gauteng  Q133083,2008.0,False
396,396,17518965,October Rebellion,civil conflict,11714,4671,11,45,,Washington  D C,2007.0,False
397,397,17616685,Gurjar agitation in Rajasthan,military conflict,14783,20031,11,67,,Rajasthan  Q1437,2011.0,False
398,398,17643749,Operation Karez,military conflict,10832,15401,11,50,"None |caus2| 13-15 killed 18 direct kills from the US spec. ops. ETT and PSD teams US Army Sniper team, composed of one spotter one shooter added unmatchable combat tools with long rifles and a JTAC certified trigger puller who along with air strikes they also provided estimated another 30-60 enemy KIA's",Badghis  Q172052,2008.0,False
399,399,17677848,Sieges of Baghdad,military conflict,7847,2318,0,153,"Unknown
----
Low
----
Unknown
----
50,000 soldiers<br/>200,000–800,000 civilians (Western sources)<br/>2,000,000 civilians (Arab sources)
----
Entire garrison
----
Unknown, but small
----
34 killed<br/>1 [[A-10 Thunderbolt II]] shot down<br/>2 [[M1 Abrams]] tanks destroyed<br/>17 unarmored  vehicles destroyed |caus2| High
----
Unknown but heavy
----
Unknown but believed to be minimal
----
High
----
Over 9,000 taken prisoner
----
1,700–2,120 killed (Independent estimate)<br/>2,320 killed (U.S. military estimate)",Baghdad  Q1530,2003.0,False
400,400,17897316,Operation Desert Shield (Iraq),military conflict,4688,119974,3,20,,Al  Anbar  Governorate  Q187334,2006.0,False
401,401,17932058,Sarposa prison attack of 2008,military conflict,5534,17981,8,36,15 policemen killed |caus2| 8 prisoners killed<br>2 suicide bombers,Kandahar  Q45604,2008.0,False
402,402,17944049,Djiboutian–Eritrean border conflict,military conflict,23286,76741,36,70,100 killed<br>267 captured <br> 21 defected {{Ref label|ER|b}} <br> |caus2| 44 killed<br>55 wounded<br>4 captured,Ras  Doumeira  Q1252648,2008.0,False
403,403,18002976,Mount Elgon insurgency,military conflict,3178,14140,5,23,"~600 killed <br>46,000 displaced",Mount  Elgon  District  Q1861067,2008.0,False
404,404,18004830,Battle of Arghandab (2008),military conflict,9823,8172,20,50,"1 civilian killed, 1 civilian wounded<br>3 contractors wounded",Arghandab  District  Q1920624,2008.0,False
405,405,18049021,Chittagong Hill Tracts conflict,military conflict,27613,72194,49,94,"1,552 civilians kidnapped by Shanti Bahini insurgents<br>(757 Bengalis and 795 indigenous) <br>More than 3,000 Jumma civilians killed by security forces and settlers (See [[Chittagong Hill Tracts conflict#Massacres|Massacres]])",Chittagong  Hill  Tracts|Bangladesh,1997.0,False
406,406,18108548,Islamic Army–Al-Qaeda conflict,military conflict,8298,2092,10,49,,Iraq  Q796,2007.0,False
407,407,18256086,Operation Jaque,military conflict,35538,56654,54,128,none |caus2| 2 guerrillas captured,Rainforest s  of  Department  of  Guaviare Guaviare|Colombia,2008.0,False
408,408,18274249,Battle of Beledweyne (2008),military conflict,9633,3034,16,20,22 civilians killed,Beledweyne  Q815370,2008.0,False
409,409,18323435,2008 Georgian spy plane shootdowns,military conflict,47150,11666,44,130,None |caus2| 3-7 spy planes shot down,Ochamchira  District  Q621000,2008.0,False
410,410,18358876,Battle of Košare,military conflict,18270,99212,11,57,114–200 killed <small>(67 by friendly fire)</small> |caus2| 108 killed,Albania Serbia  border  Q3088685,1999.0,False
411,411,18381857,Siege of Baidoa,military conflict,9593,4167,21,20,"13 killed |caus2| 33 killed (TFG),<br>4 killed (Ethiopia)",Bay  Q812064,2009.0,False
412,412,18424092,Battle of Wanat,military conflict,49920,227138,54,111,"{{flagdeco|United States}} 9 killed, 27 wounded <br> {{flagdeco|Afghanistan}} 4 wounded |caus2| 21–65 killed, 45 wounded<br>(U.S. claim)",Nuristan  Q167485,2008.0,False
413,413,18497568,2000 Hezbollah cross-border raid,military conflict,10765,15541,10,67,3 dead soldiers captured |caus2| Unknown,Lebanon  Q822,2000.0,False
414,414,18501416,Cambodian–Thai border dispute,military conflict,100487,147109,171,203,19 soldiers killed <br>3 civilians killed |caus2| 16 soldiers killed <br>2 civilians killed,Cambodian Thai  border,2011.0,False
415,415,18613497,Battle of the Karbala Gap (2003),military conflict,11853,27806,12,25,"none killed by enemy action, 1 killed by friendly fire; unknown number wounded <br />1 tank damaged |caus2| 680–940 Killed in action;<br>Unknown captured/wounded<br>Hundreds of armored vehicles destroyed",Karbala  Q199909,2003.0,False
416,416,18644584,Operation Augurs of Prosperity,military conflict,11250,14895,26,25,At least 70 civilians killed,Diyala  Governorate  Q217075,2008.0,False
417,417,18707333,Iraqi Kurdish Civil War,military conflict,21703,118885,22,110,"5,000 killed",Iraqi  Kurdistan  Q205047,1997.0,False
418,418,18712873,Battle of Al Faw (2003),military conflict,19367,59865,17,90,"150+ killed<br>440 captured |caus2| 19 killed (15 UK, 4 US)",Al- Faw  Q1164081,2003.0,False
419,419,18724982,Battle of Karbala (2003),military conflict,7473,50129,6,46,170–260 killed |caus2| 13–21 killed <br>1 [[M1 Abrams]] tank disabled<br>1 M2A2 Bradley destroyed<br>1 US Navy FA-18 shot down <br>1 [[UH-60 Black Hawk]] shot down,Karbala  Q199909,2003.0,False
420,420,18738771,Battle of Samawah (2003),military conflict,8735,26119,5,42,46 killed<br>23 captured |caus2| 1 killed<br>6 wounded,Samawah  Q750679,2003.0,False
421,421,18742654,2008 Mauritanian coup d'état,military conflict,79510,40667,116,141,,Mauritania  Q1025,2008.0,False
422,422,18753258,Battle of Samarra (2004),military conflict,7861,22908,9,43,"20 civilians killed, 61 wounded",Samarra  Q170047,2004.0,False
423,423,18762503,Russo-Georgian War,military conflict,185302,1356149,282,556,+229,South  Ossetia  Q23427,2008.0,False
424,424,18767118,Battle of Najaf (2003),military conflict,17832,40254,19,75,590-780 killed <br> 100 vehicles destroyed |caus2| 4 killed <br>2 captured<br> 2 [[M1 Abrams]] tanks destroyed<br>1 [[M2 Bradley]] destroyed <br>1 [[AH-64 Apache]] shot down<br>31 [[AH-64 Apache]]s damaged,Najaf  Q168193,2003.0,False
425,425,18780574,Battle of Tskhinvali,military conflict,55788,70923,82,115,"{{flagicon|Georgia}} Fewer than 169 killed

1 missing (total during the war) |caus2| {{flagicon|Russia}} 67 killed, 3 missing fewer than 283 wounded (total during the war) {{flagicon|South Ossetia}} Ministry of Defense: 

26 killed, Ministry of Internal Affairs: 

6 killed, Volunteers:

50 killed",Tskhinvali  Q79863,2008.0,False
426,426,18786171,Battle of the Kodori Valley,military conflict,20029,28051,34,66,,Kodori  Valley  Q610055,2008.0,False
427,427,18804184,Battle of Bajaur,military conflict,18844,21912,32,62,"30 killed<br>4 wounded<br> |caus2| 1,500 killed<br>2,000 wounded",Bajaur  Agency  Q804133,2009.0,False
428,428,18836853,Battle off the coast of Abkhazia,military conflict,15386,40772,23,57,None |caus2| 1 ship reportedly sunk,Black  Sea  Q166,2008.0,False
429,429,18872578,Occupation of Poti,military conflict,11520,9856,25,27,None |caus2| 6 naval vessels sunk<br>5 Humvees captured<br>21 soldiers captured,Poti  Q185345,2008.0,False
430,430,18872964,Occupation of Gori,military conflict,26677,31836,48,72,"Civilian Casualties: 14 civilians killed, 22 missing<br>1 Dutch journalist killed",Gori  Q19583,2008.0,False
431,431,18878731,Operation Eagle,military conflict,28359,23650,51,95,,Sinai  Peninsula  Q36755,2012.0,False
432,432,18964879,Uzbin Valley ambush,military conflict,48830,64668,48,145,"'''France:'''<br>10 killed, <br>21 wounded <br/>'''Afghan National Army:'''<br> 4 wounded |caus2| 10 -80 killed,<br>18 -30 wounded <br />
3 killed and 4 wounded according to the [[Afghan War Diary]]",Surobi|Kabul  Q3473688,2008.0,False
433,433,18979882,Battle of Kismayo (2008),military conflict,6749,5163,11,25,At least 89 killed,Kismayo  Q270787,2008.0,False
434,434,19074757,Operation Assured Delivery,military conflict,4355,6694,6,28,,Georgia  Q230,2008.0,False
435,435,19115813,2001 Harehills riot,civil conflict,6542,12173,9,30,,Harehills|Leeds|England,2001.0,False
436,436,19172835,Operation Eagle's Summit,military conflict,11335,21144,11,60,"Canada: 1 killed, 7 injured <br>UK: 2 injured<br>ANA: 2 injured |caus2| 200 killed (NATO claim)",Kandahar  Q173808,2008.0,False
437,437,19198930,Battle of Fujian,military conflict,1502,2250,1,21,unknown; |caus2| unknown;,Fujian  Q41705,2018.0,False
438,438,19248896,Battle of Yeosu,military conflict,5405,44200,3,28,None |caus2| 1 semi-submersible sunk<br>~4 dead,Off  the  coast  of  Yeosu|South  Jeolla  Province|South  Korea,1998.0,False
439,439,19283703,2008 unrest in Bolivia,military conflict,28087,11789,51,119,,Santa  Cruz  Department  and  other  eastern  Bolivian  ones,2008.0,False
440,440,19287806,Cochabamba Water War,civil conflict,42757,253643,29,95,,Cochabamba|Bolivia,2000.0,False
441,441,19345883,Iraq War in Anbar Province,military conflict,199609,99625,414,496,"Iraqi civilians: unknown<br/>
Total Iraqis (all sides): ~8,800 killed",Al  Anbar  Governorate  Q187334,2011.0,False
442,442,19351503,Carré d'As IV incident,military conflict,20048,18118,25,88,None |caus2| 1 yacht recaptured<br>1 killed<br>6 captured,The  Gulf  of  Aden|off  Somalia,2008.0,False
443,443,19441278,Operation Murfreesboro,military conflict,14026,10145,1,54,,Ramadi  Q192961,2007.0,False
444,444,19468315,Battle of Nablus,military conflict,9303,30876,8,64,8 civilians killed,Nablus  Q214178,2002.0,False
445,445,19538531,Pakistan–United States skirmishes,military conflict,18791,56186,29,101,,Durand  Line  Q288292,2012.0,False
446,446,19698336,Battle of Jenin,military conflict,84808,71701,112,224,"Dozens of houses destroyed according to the [[Israel Defense Forces|IDF]] <br />according to [[Human Rights Watch|HRW]] at least 140 buildings completely destroyed, severe damage caused 200 additional buildings rendered uninhabitable or unsafe.",Jenin  Q374748,2002.0,False
447,447,19720840,2002 World Bank Oslo protests,civil conflict,13680,1179,16,74,,Oslo|Norway,2002.0,False
448,448,19729651,Iran–PJAK conflict,military conflict,65013,168312,111,192,"'''Total: 669–979+ fatalities:'''<br>429–673 fatalities (Uppsala data 2005–09, 2011)<br>669–979 casualties (2004–15, see [[Iran–PJAK conflict#Secondary source reports summary|below]])",West  Azarbaijan  Province  Q134411,2004.0,False
449,449,19913192,Battle of Tetovo,military conflict,26187,45581,20,77,1 German soldier wounded,Tetovo  Q157024,2001.0,False
450,450,19968880,2008 Nord-Kivu campaign,military conflict,114948,11092,121,370,100+ civilians killed,Eastern  Nord- Kivu|Democratic  Republic  of  the  Congo,2009.0,False
451,451,20189955,Action of 11 November 2008,military conflict,9627,16113,8,50,None |caus2| 1 dhow captured<br>3 killed<br>8 captured,convert 60 nmi km abbr on off  Yemen|Gulf  of  Aden,2008.0,False
452,452,20197250,Operation Miracle,military conflict,11352,14649,16,46,,Krčevine|Bosnia  and  Herzegovina,1995.0,False
453,453,20357244,War in Ingushetia,military conflict,11965,61042,21,64,800 killed overall between 2002 and November 2008 <br>71 civilians killed <small>(2010–2014)</small>,Republic  of  Ingushetia  Q5219,2015.0,False
454,454,20577433,2008 Greek riots,civil conflict,166605,76683,269,405,,Greece,2008.0,False
455,455,20596738,Operation Atalanta,military conflict,51506,139159,92,249,,Gulf  of  Aden  Q41837,2008.0,False
456,456,20683060,Attack on Prekaz,military conflict,16115,57890,18,36,"2 policemen killed, seven wounded |caus2| 58 [[Kosovo Albanians]] killed, including eighteen women and ten children {{sfn|Judah|2002|p|=|140}}",Prekaz|Kosovo|Federal  Republic  of  Yugoslavia Jashari  and  accomplices  eliminated,1998.0,False
457,457,20691049,Siege of Srebrenica,"military conflict, military conflict",53329,39308,3,175,"9,377 documented deaths in the Srebrenica municipality (1992–95)",Srebrenica  Q156053,1995.0,False
458,458,20695266,2008–09 Garamba offensive,military conflict,9240,5630,16,29,Unknown |caus2| Estimated 146+ rebels killed,North- Eastern  DR  Congo,2009.0,False
459,459,20855562,Gaza War (2008–09),military conflict,321341,359468,527,699,"One [[Egyptian army|Egyptian]] border guard officer killed and three wounded, and two children wounded . <br />Over 50,800 Gaza residents displaced. Over 4,000 homes destroyed; around $2bn worth of damage to Gaza",Gaza  Strip  Q39760|Southern  District  Q188781,2009.0,False
460,460,20855856,Hurricane Barbarossa,military conflict,1508,764,2,17,unknown |caus2| unknown,Rivers  State  Q503923,2008.0,False
461,461,20889031,Battle of Same,military conflict,11295,9854,8,38,None |caus2| 5 killed<br>1 wounded,Same  Q932640,2007.0,False
462,462,20923781,Battle of Kilinochchi 2008–09,military conflict,42399,1472,65,111,Unknown |caus2| Unknown,Kilinochchi  Q303317,2009.0,False
463,463,20950102,Operation Red Dagger,military conflict,6569,13571,3,44,5 killed and more(UK) |caus2| Roughly 100 confirmed killed at minimum(+1 senior commander),Helmand  Q173821,2008.0,False
464,464,20962274,Ar Rass raids,military conflict,3443,1476,7,27,over 50 security forces injured |caus2| 15 militants killed <br> 7 captured,Ar  Rass|Al- Qassim  Region|Saudi  Arabia,2005.0,False
465,465,20975711,Operation Iron Hammer (Iraq 2005),military conflict,5776,6677,3,29,None |caus2| Unknown,East  of  Hīt|Iraq,2006.0,False
466,466,21028519,Operation Kamin,military conflict,4134,8951,7,31,21 killed<br>9 wounded |caus2| 56-76 killed<br>1 suicide,Kandahar  Q173808,2007.0,False
467,467,21103386,Operation Shahi Tandar,military conflict,4755,9344,1,19,"2 killed |caus2| ""several hundred killed"" (ISAF claim),<br>8 captured",Kandahar  Q45604,2009.0,False
468,468,21117728,Attack on Galle Harbour,military conflict,4337,3775,6,26,"3 Naval vessels damaged 1 sailor and 1 civilian killed, 12 sailors, 14 civilians wounded (according to the Sri Lanka Navy) <br>
3 Naval gun boats destroyed (according to the South Asia Analysis Group) |caus2| 5 boats (3 exploded), 9+ killed (according to the SL Military)",Galle  Q319366,2006.0,False
469,469,21248868,Battle of Mullaitivu (2009),military conflict,15975,16867,24,60,Unknown |caus2| Unknown,Mullaitivu  Q507144,2009.0,False
470,470,21257070,Battle of Shewan,military conflict,8248,17635,7,26,2 injured |caus2| 150+ killed (US claim),Farah  Q180330,2008.0,False
471,471,21257379,2009 Eastern Congo offensive,military conflict,5252,8491,6,22,250+ civilians killed,Kivu|Democratic  Republic  of  the  Congo,2009.0,False
472,472,21312902,Operation Nasrat,military conflict,3779,10027,6,19,"Unknown, several suicide bombers |caus2| '''ANA:'''<br>34 killed<br>'''United Kingdom:'''<br>2 killed",Helmand  Q173821,2007.0,False
473,473,21319499,2009 Malagasy political crisis,military conflict,110071,52647,166,369,135 killed,Madagascar  Q1019,2009.0,False
474,474,21454663,Somali Civil War (2009–present),military conflict,116367,99720,222,256,"'''4,365''' killed in 2015 ----
'''Jan 2009 – Oct 2012:'''<br>
'''4,093''' '''–6,310''' killed<br>
'''10,938''' wounded ----
'''1,400,000+''' [[Displaced person|civilians displaced]]",Somalia  Q1045,2009.0,False
475,475,21539058,Drone strikes in Pakistan,military conflict,107456,382013,177,336,"'''Civilian deaths:''' 158-965<br><br>
'''Long War Journal:'''<br>158 civilians killed<br>
'''New America Foundation''':<br>245–303 civilians killed<br>
'''Bureau of Investigative Journalism:'''<br>424–969 civilians killed",Federally  Administered  Tribal  Areas  Q208270,2004.0,False
476,476,21592882,Balamorghab ambush,military conflict,5326,9226,4,22,"14 killed,<br/> 27 injured,<br/> 20 captured |caus2| Unknown",Badghis  Q172052,2008.0,False
477,477,21599097,Operation Diesel,military conflict,3989,12435,1,25,None |caus2| 20 confirmed killed,Sangin  Q2457742,2009.0,False
478,478,21690685,Battle of South Mogadishu,military conflict,4599,9332,3,42,48 civilians killed,Mogadishu  Q2449,2009.0,False
479,479,21709282,Bangladesh Rifles revolt,military conflict,29067,83945,52,87,17 civilians killed,Dhaka  Q1354,2009.0,False
480,480,21710997,NATO intervention in Bosnia and Herzegovina,military conflict,10590,186969,12,59,,Bosnia  and  Herzegovina  Q225,2004.0,False
481,481,21898839,Tea Party protests,civil conflict,60675,231663,140,210,,United  States,2010.0,False
482,482,21988406,Siege of Musa Qala,military conflict,36835,32611,44,125,"7 killed (UK), <br/>7 Injured (Denmark) |caus2| Roughly 200 confirmed killed",Helmand  Q173821,2006.0,False
483,483,22002152,Lawyers' Movement,civil conflict,46687,35814,63,169,,Nationwide|throughout  Pakistan,2009.0,False
484,484,22078215,Operation Bringing Home the Goods,military conflict,24684,18856,25,108,None |caus2| 2 killed<br>28 wounded<br>Several captured,Jericho  Q5687,2006.0,False
485,485,22082481,Operation Xcellerator,military conflict,1948,10725,2,24,,California  Q99,2009.0,False
486,486,22302362,Australian frontier wars,military conflict,58455,280269,30,212,"Minimum 2,000–2,500 dead {{Sfnp|Grey|2008|p|=|39}} |caus2| Most common estimate: 20,000 minimum dead",Australia  Q408,2006.0,False
487,487,22351788,Maersk Alabama hijacking,military conflict,28520,1362907,44,115,None |caus2| {{unbulleted list | 3 killed | 1 captured | 1 hostage rescued}},convert 240 nmi lk in off  the  coast  of  Somalia,2009.0,False
488,488,22353469,Insurgency in the North Caucasus,military conflict,33562,475181,48,198,602 civilians killed (2010–2016),Russia  Q159,2017.0,False
489,489,22580837,2004 Iraq KBR convoy ambush,military conflict,11175,76921,10,42,5 contractors killed<br />3 soldiers killed<br />1 contractor missing<br />16 civilians and soldiers wounded |caus2| ?,Baghdad  Q1530,2004.0,False
490,490,22647342,Battle of Puthukkudiyirippu,military conflict,5858,10096,5,41,,Puthukkudiyiruppu  Q2002974,2009.0,False
491,491,22775047,Camp Liberty killings,military conflict,8291,34480,13,27,,Baghdad  Q1530,2009.0,False
492,492,22787370,Battle of Mogadishu (2009),military conflict,75926,19845,193,296,"1,497 civilians killed<small>'''3'''</small><br />4,911 civilians injured* 223,000 displaced",Mogadishu  Q2449,2009.0,False
493,493,22812933,Operation Black Thunderstorm,military conflict,39081,80907,57,153,3.4 million displaced,Swat  District  Q389161,2009.0,False
494,494,22833814,Counterinsurgency in Northern Afghanistan,military conflict,48894,24774,84,140,'''Civilian casualties'''<br />at least 120 killed or wounded<br />3 [[Private military contractor|contractors]] killed,Northern  Afghanistan,2014.0,False
495,495,22849811,Battle of Alasay,military conflict,8962,20684,4,43,"France: 1 [[Killed in action|KIA]], 1 WIA<br/>ANA: 6 WIA |caus2| 35 killed confirmed (70 supposed) <br/> 40 wounded confirmed (80 supposed)",Alasay  Q4708417,2009.0,False
496,496,22861555,Battle for Central Somalia (2009),military conflict,36758,6082,100,163,"124+ civilians killed<br>3,300+ displaced",Hiran  Q660040,2009.0,False
497,497,22937234,Second Battle of Swat,military conflict,14082,78697,23,80,2 million civilians displaced,Swat  District  Q389161,2009.0,False
498,498,22954466,Operation Rhino,military conflict,6974,80129,5,47,"Few casualties, 2 killed in a helicopter crash while on standby for CSAR. |caus2| Heavy",Kandahar  Q45604,2001.0,False
499,499,22972195,Operation Crescent Wind,military conflict,2396,21539,2,17,"3,100–3,600 civilian deaths",Afghanistan  Q889,2001.0,False
500,500,22972419,Fall of Kabul,military conflict,3480,48013,3,23,"528 killed<br>205 wounded |caus2| 2,314 killed<br>646 wounded<br>1,345 captured",Kabul  Q5838,2001.0,False
501,501,22972637,Battle of Tarinkot,military conflict,4022,21582,5,27,Unknown |caus2| Unknown,Tarinkot  Q989293,2001.0,False
502,502,22997607,Siege of Kunduz,military conflict,6756,39060,8,47,"{{flagicon|Afghanistan|1992}} Unknown<br> {{flagicon|United States}} None |caus2| 2,000 killed or wounded<br>3,500 captured <br>5,000 evacuated by [[Pakistan]] through [[Kunduz airlift|airlifting]] by the [[Pakistan Air Force]]",Kunduz  Q108155,2001.0,False
503,503,23010233,Fall of Kandahar,military conflict,6987,48745,4,50,3 Americans killed,Kandahar  Q45604,2001.0,False
504,504,23026950,First Battle of Swat,military conflict,14286,43873,15,55,30 civilians killed,Swat  District  Q389161,2007.0,False
505,505,23050474,Battle of Belaćevac Mine,military conflict,16565,20024,28,56,"9 Serb mineworkers abducted, presumed dead<br/>2 Kosovo Albanian civilians killed, 6 wounded and {{circa|8,000}} displaced",Belaćevac|Kosovo|Federal  Republic  of  Yugoslavia,1998.0,False
506,506,23119673,Battle of Junik,military conflict,22858,25815,41,94,"8 Kosovo Albanian civilians killed, 12,000 displaced",Junik  Q1713519,1998.0,False
507,507,23125806,2009 Peruvian political crisis,military conflict,19712,26639,25,82,23 dead<br />1 missing |caus2| 10 dead<br />155 wounded<br />72 captured,Bagua  Province  Q1366082,2009.0,False
508,508,23130426,Ghulja incident,civil conflict,4921,10268,8,37,,Ghulja|Xinjiang|China,1997.0,False
509,509,23134391,Battle of Wabho,military conflict,6724,4505,10,45,"Total Casualties: 123 killed, 60+ injured",Wobxo  Q8028987,2009.0,False
510,510,23182397,Battle of Chalai,military conflict,3688,4339,4,30,,Chalai|Sri  Lanka Chalai|North  of  Mullaitivu,2009.0,False
511,511,23183180,Battle of Vidattaltivu,military conflict,2556,3836,2,23,,20  km  North  of  Mannar|Sri  Lanka Mannar,2008.0,False
512,512,23215553,2009 Iranian presidential election protests,civil conflict,138570,145914,234,531,"36 killed (Official figure) <br /> 72 killed (Opposition figure) <br />
4,000 arrests",Iran Tehran|Abadan|Ahvaz|Arak|Iran Arak|Ardabil|Bandar  Abbas|Birjand|Bojnord|Borujerd|Dezful|Sari|Iran Sari|Babol|Bandar  Torkaman|Bushehr|Hamadan|Isfahan|Ilam|Iran Ilam|Karaj|Kashan|Kerman|Kermanshah|Khorramshahr|Khoy|Mashhad|Najafabad|Qazvin|Qom|Rasht|Sanandaj|Shahr  Kord|Shiraz|Tabriz|Urmia|Yasuj|Yazd|Zabol Zanjan  Province Zanjan|Zahedan Hidden  begin title  By  world titlestyle  background lightgrey Flagu United  States Atlanta|Charlotte|North  Carolina Charlotte|Cincinnati|Preston|Iowa|Dallas|Denver|Houston|Indianapolis|Irvine|California Irvine|Kansas  City|Missouri Kansas  City|Las  Cruces|New  Mexico Las  Cruces|Las  Vegas|Los  Angeles|Madison|Wisconsin Madison|Miami|Florida Miami|Minneapolis|New  York  City|Orlando|Florida Orlando|Philadelphia|Portland|Oregon Portland|San  Diego|San  Francisco|San  Jose|California San  Jose|Seattle|State  College|Pennsylvania State  College|Tempe|Arizona Tempe|Washington|D C br  Flagu Canada Calgary|Edmonton|Halifax  Regional  Municipality Halifax|Hamilton|Ontario Hamilton|London|Ontario London|Montreal|Ottawa|Toronto|Vancouver|Waterloo|Ontario Waterloo br  Flagu Germany Berlin|Bochum|Cologne|Dortmund|Düsseldorf|Frankfurt|Hamburg|Hannover|Heidelberg|Münster|Stuttgart br  Flagu Sweden Stockholm|Gothenburg|Malmö|Skellefteå|Karlstad|Sundsvall|Uppsala|Helsingborg|Umeå|Jönköping|Uddevalla|Borås br  Flagu Netherlands The  Hague|Amsterdam|Delft|Leiden|Groningen  city Groningen|Maastricht|br  Flagu Italy Rome|Milan|Turin|Florence br  Flagu Switzerland Geneva|Lausanne|Zurich|Bern br  Flagu Australia Sydney|Australia Sydney|Melbourne|Canberra|Adelaide br  Flagu Spain Barcelona|Madrid br  Flagu Ukraine Kiev|Kharkiv br  Flagu United  Kingdom London|Edinburgh|Glasgow|Manchester|Sheffield|Nottingham|Bristol br  Flagu France Paris|Lyon br  Flagu Belgium Brussels|Leuven br  Flagu New  Zealand Auckland|Wellington|Christchurch br  Flagu Malaysia Kuala  Lumpur br  Flagu Portugal Lisbon br  Flagu Austria Vienna|Salzburg br  Flagu Romania Bucharest br  Flagu Hungary Budapest br  Flagu Czech  Republic Prague br  Flagu Japan Tokyo|Yokohama|Osaka|Kyoto|Nagoya br  Flagu Denmark Copenhagen|Aarhus br  Flagu Norway Oslo|Bergen|Trondheim|Stavanger|Arendal|Kristiansand br  Flagu South  Korea Seoul|Busan|Daegu br  Flagu Armenia Yerevan br  Flagu Israel Tel  Aviv br  Flagu United  Arab  Emirates Dubai br  Flagu Turkey İstanbul|Ankara br  Flagu Pakistan Islamabad|Karachi|Lahore|Peshawar br  Flagu Egypt Cairo br  Flagu Kuwait Kuwait  City br  Flagu Greece Athens br  Flagu Cyprus Nicosia br  Flagu Bulgaria Sofia br  Flagu Azerbaijan Baku br  Flagu Poland Warsaw br  Flagu Finland Helsinki br  Flagu Ireland Dublin br  Flagu Singapore Singapore  br  Flagu India Hyderabad|India Hyderabad br  Flagu Bangladesh Dhaka br  Flagu Philippines Manila,2010.0,False
513,513,23228368,Battle of Route Bismarck,military conflict,1920,4094,1,12,3 wounded |caus2| Unknown,Route  Bismark|Dhi  Qar  Governorate Dhi  Qar  Province|Iraq,2007.0,False
514,514,23275551,Granai airstrike,military conflict,10464,102635,18,47,"Estimate:  86–147 killed, mostly women and children",Granai  Q5594134,2009.0,False
515,515,23278974,Operation Rah-e-Nijat,military conflict,28147,58366,31,161,2 million civilians displaced,South  Waziristan  Agency  Q1798701,2009.0,False
516,516,23308731,1996 Gangneung submarine infiltration incident,military conflict,6190,156645,4,31,4 [[South Korea]]n civilians killed,Gangneung  Q42056,1996.0,False
517,517,23465467,Battle of Aidabasalala,military conflict,11399,8633,0,31,None |caus2| 5 killed<br>3 wounded,Moto  Meuculi  Creek|near  Aidabasalala|East  Timor,1999.0,False
518,518,23465645,Operation Strike of the Sword,military conflict,31856,42236,33,105,<br />'''ANA:''' 2 killed <br />'''Interpreters:''' 1 killed |caus2| at least 49–62 killed,Helmand  Q173821,2009.0,False
519,519,23478866,Operation Panther's Claw,military conflict,22245,34962,34,126,10 killed (UK) <br>12 killed (ANA) <br>4 killed (Afghan PMC's) |caus2| 200+ killed (British claim),Helmand  Q173821,2009.0,False
520,520,23495011,Battle of Nawzad,military conflict,18378,9392,21,79,"'''US:'''  19 killed, 62 wounded <br/>''' UK''': 3 killed <br />'''Estonian:'''  1 killed, 3 wounded<br/> {{Flagicon|Georgia}} '''Georgia:''' 30 killed, 6 wounded {{citation needed|date|=|September 2016}} |caus2| Heavy (confirmed losses over 680 insurgents in may 2008 to november 2008)",Helmand  Q173821,2014.0,False
521,521,23495724,Battle of Garmsir,military conflict,10583,20949,12,45,,Helmand  Q173821,2011.0,False
522,522,23497933,Battle of Glodjane,military conflict,6355,19267,13,22,"5 policemen killed, 2 soldiers killed; more than 10 policemen wounded |caus2| 7 killed, 49 wounded",Glođane|near  Đakovica,1998.0,False
523,523,23505559,July 2009 Ürümqi riots,civil conflict,134058,190631,246,188,+197,Ürümqi  Q16959,2009.0,False
524,524,23541087,Battle of Lođa,military conflict,2563,8130,4,20,"2 civilians killed, 25 wounded",Lođa|near  Peć,1998.0,False
525,525,23763694,2009 Boko Haram uprising,military conflict,15625,64455,18,67,"Around 1,000 dead total, mostly civilians",Nigeria  Q1033,2009.0,False
526,526,23844959,Operation Oqab,military conflict,6274,10628,5,43,,Kunduz  Province  Q186418,2009.0,False
527,527,23965053,Battle of Dahaneh,military conflict,9507,15608,7,38,1 killed (U.S.) |caus2| 19-22 killed<br>5 captured,Dahaneh|Afghanistan  Q5208758,2009.0,False
528,528,24091465,Perejil Island crisis,military conflict,10110,66322,12,72,None |caus2| All land troops captured and released on the same day,Perejil  Island  Q191750,2002.0,False
529,529,24120429,1997 clashes in Cambodia,military conflict,11199,59180,16,57,Unknown,flag Cambodia Mostly  in  Phnom  Penh Provinces Samraong  town Samrong Sisophon Pailin  Province Pailin Oddar  Meanchey O Smach,1997.0,False
530,530,24137275,Mapuche conflict,military conflict,11384,65275,17,55,,Región  of  Araucanía  Region La  Araucanía and  Bío  Bío  Region,2001.0,False
531,531,24146406,2009 Kokang incident,military conflict,29536,15904,50,114,"1 Chinese civilian killed <br>30,000 [[Displaced person|displaced]]",Kokang|Myanmar,2009.0,False
532,532,24190670,2009 Khyber Pass offensive,military conflict,3245,6075,1,24,2 soldiers killed |caus2| 151+ Killed,Khyber  Pass  Q191333,2009.0,False
