id,title,categories,article_lenght,views,refs_count,link_count,death,end_date,location,end_date_clean
32873764,2011 Abuja United Nations bombing,civilian attack,4886,17813,6,32,+23,26 August 2011,Abuja (Q3787),2011
51171302,2016 Minneapolis shooting,civilian attack,9782,10208,13,35,0,"June 29, 2016","[[Minneapolis]], United States",2016
55029596,August 2017 Brussels attack,civilian attack,13564,13477,24,32,1 (the attacker),{{start date|2017|08|25|df|=|yes}},"[[Brussels]], Belgium",2017
36437766,Mandai massacre,civilian attack,6104,40587,5,25,350–400,8 June 1980,Mandwi (Q6748270),1980
55474666,Janaúba Tragedy,civilian attack,10485,9231,19,34,14 (including the perpetrator),{{start date|2017|10|05}},"[[Janaúba]], [[Minas Gerais]], [[Brazil]]",2017
42101814,Islamabad court attack,civilian attack,2335,4137,2,18,+11,3 March 2014,Islamabad (Q1362),2014
53147372,Harrow School bombing,civilian attack,5285,4387,8,34,0,24 October 1974,"[[Harrow School]], London",1974
43461343,Assassination of Juma Tayir,civilian attack,32181,19315,69,81,1 killed (Juma Tahir),None,Id Kah Mosque (Q1325825),
57418864,Siege of Oldenzaal (1626),military conflict,5767,699,7,31,,None,,
11590637,Battle of Shimonoseki Straits,military conflict,11516,35940,3,71,1 brig sunk<br/>1 steamer sunk<br/>1 bark damaged<br/>40 killed<br/>4 shore batteries damaged,16 July 1863,Kanmon Straits (Q494894),1863
3172448,First Battle of Lamia,military conflict,1882,8389,1,20,unknown,Spring 209 BC,Lamia (Q192980),209
31004091,Combat of Korneuburg,military conflict,2989,7977,1,36,350 men,7 July 1809,Korneuburg (Q659841),1809
44148965,Battle of Mołotków,military conflict,2788,1440,0,18,200,"October 29, 1914",Mołotków,1914
5832611,Battle of Fire Support Base Ripcord,military conflict,6822,89353,4,35,US Claims: 422 killed <br>6 captured,+1970-07-23T00:00:00Z,"{{coord|16|26|45.5|N|107|11|28|E|name|=|FSB Ripcord|display|=|inline,title|type:landmark}} <br>[[A Shau Valley]], Thua Thien Province, [[South Vietnam]] - [[Universal Transverse Mercator coordinate system|UTM Grid]] YD 343-194",1970
13116243,Battle of Shaobo,military conflict,12219,2895,0,134,210+ killed <br>600 captured,+1945-12-21T00:00:00Z,"Central [[Jiangsu]], [[China]]",1945
14742280,Hayfield Fight,military conflict,11935,16458,7,52,,None,,
41818998,Bloodbath of B-R5RB,military conflict,25846,607916,26,48,,None,,
9348700,Battle of Bryansk (1941),military conflict,10374,30532,7,82,unknown,+1941-10-21T00:00:00Z,Bryansk (Q2801),1941
2069739,Operation Spear,military conflict,3966,9348,4,25,,June 2005,Al-Karābilah (Q4702666),2005
49075921,Zhiluozhen Campaign,military conflict,1096,568,1,11,800 killed and wounded,+1935-11-23T00:00:00Z,"Zhiluozhen, [[Fu County]], [[Shaanxi]] Province",1935
52724365,Battle of Pered,military conflict,49674,2576,117,136,'''Total''': '''2878 men'''<br/>- ''126 dead''<br/>- ''180 wounded''<br/>- ''2572 missing and captured''<br/> 7 cannons,+1849-06-21T00:00:00Z,"around and in [[Pered]] [[Kingdom of Hungary]]<br />(now [[Tešedíkovo]], [[Slovakia]])",1849
119954,Queen Anne's War,military conflict,48819,414805,97,332,"Spain: 50–60<br />
French colonies:<br />
French Indian allies: 50
Spanish Indian allies: many",+1713-00-00T00:00:00Z,North America (Q49),1713
51224,War of Jenkins' Ear,military conflict,46037,585097,36,282,"20,000 dead, wounded, missing, or captured,<br>407 ships lost",+1748-10-18T00:00:00Z,Viceroyalty of New Granada (Q8965),1748
2500090,Siege of Tsingtao,military conflict,24708,229550,3,118,"727 killed {{sfn|Denis|2000}} <br>1,335 wounded<br>1 destroyer sunk<br>1 protected cruiser sunk<br>1 battleship damaged<br>1 aircraft destroyed",+1914-11-07T00:00:00Z,Qingdao (Q170322),1914
6676560,Battle of Hill Eerie,military conflict,9548,75590,2,48,"8 KIA, 4 WIA, and 2 MIA",+1952-07-18T00:00:00Z,"Hill Eerie (near [[Chorwon]], [[North Korea]])",1952
28276496,Battle of Turaida (1211),military conflict,3171,3405,1,31,Low casualties,1211,Turaida (Q2300840),1211
25354549,1971 Sudanese coup d'état,military conflict,12497,13671,3,50,,+1971-07-22T00:00:00Z,Khartoum (Q1963),1971
19921136,Battle of Taipale,military conflict,1764,27241,1,15,"2,250 dead and wounded",+1939-12-27T00:00:00Z,"Solovyovo, Leningrad Oblast (Q3098839)",1939
41300732,Bechuanaland Expedition,military conflict,3558,3818,2,34,,December 1884-August 1885,South Africa (Q258),1885
49516977,Operation Strength,military conflict,13593,34361,10,46,,6 February &ndash; 17 March 1972,Northern Laos,1972
2112709,Battle at The Lizard,military conflict,4988,10994,2,30,"1 warship destroyed, 3 captured<br />Approx. 15 merchant ships captured<br />1,000+ dead",21 October 1707,Lizard Point (Q1808092),1707
36470475,Battle of Wenden (1601),military conflict,4946,3121,11,34,10 dead<br>60 wounded,"January 7, 1601",Cēsis (Q107582),1601
43982103,Turkish involvement in the Syrian Civil War,military conflict,195134,432443,392,453,"'''Turkey''':<br />172 [[Casualties of the Syrian Civil War#Foreign soldiers killed|servicemen killed]]<br />1 [[F-4]] shot down<br /> <br />'''TFSA''' ~1,191 killed","{{Start date|df|=|yes|2011|12|05}} – present<br />( {{Age in years, months, weeks and days|month|=|12|day|=|05|year|=|2011}} )",Syria (Q858),2011
1048709,Battle of Baltimore,military conflict,32142,354988,30,157,"'''North Point:'''<br>24 killed,<br>139 wounded,<br> 50 captured<br>'''Fort McHenry:'''<br>4 killed,<br>24 wounded<br>'''Total:'''<br>28 killed,<br> 163 wounded,<br>50 captured","September 12&ndash;15, 1814",Baltimore (Q5092),1814
23067413,Battle of Matrand,military conflict,6541,4733,1,33,50 dead<br>90 wounded<br>15 captured,5 August 1814,Matrand (Q4565939),1814
1646026,Battle of Albert (1916),military conflict,141792,68031,0,172,"British, 1 July: 57,470<br />2–13 July: 25,000<br />French, 1 July: 7,000<br />2–21 July: 17,600",+1916-07-13T00:00:00Z,Somme (Q12770),1916
53304921,English invasion of Scotland (1298),military conflict,8156,3112,8,59,,July 1298,Scotland,1298
17090668,First Sumatran expedition,military conflict,11614,65192,10,66,2 killed<br />11 wounded,6–9 February 1832,Kuala Batee (Q3298298),1832
14071182,Mongol invasions of Vietnam,military conflict,19723,151986,19,137,Unknown but heavy in 1258<br>heavy in 1285 and heavy in 1288.,"1258, 1285 and 1287–88",[[Đại Việt]] and [[Champa]],1287
1671552,Battle of Galicia,military conflict,14016,165019,5,104,"'''225,000–250,000:'''<br />
*40,000 captured",+1914-09-11T00:00:00Z,Lviv (Q36036),1914
25320814,Battle of Chaul,military conflict,6547,34137,6,66,6 ships <br>140 men,March 1508,Chaul (Q1068374),1508
48975579,1 November 1944 reconnaissance sortie over Japan,military conflict,12595,13471,0,40,None,1 November 1944,Japan,1944
22802144,Battle of Kells,military conflict,3459,10053,2,24,unknown,November 1315,Kells (Q917848),1315
40825590,Raid on Tabasco (1599),military conflict,5005,3811,5,25,Unknown<br>2 ships captured,+1599-11-15T00:00:00Z,Villahermosa (Q210886),1599
47850993,Siege of Tbilisi (1386),military conflict,3666,4559,3,30,Unknown. Probably heavy,1386,Tbilisi (Q994),1386
1749004,Action of 1595,military conflict,1514,1237,0,20,,June or July 1595,off [[Longina]],1595
4458425,Moldavian–Ottoman Wars,military conflict,3846,18211,4,45,Unknown,1473–1479 and 1484–1486,Wallachia (Q171393),1486
26920979,Action of 24 June 1801,military conflict,13547,2526,12,72,33 killed and wounded,24 June 1801,,1801
38882706,Raid on Erbeyli,military conflict,5284,407,6,39,,None,,
34963588,December 2011 Baneh clash,military conflict,3457,1841,5,15,"1 killed <br/>
(Iranian claim)<br/>
9 killed <br/>
(PJAK claim)","December 28, 2011","Baneh, North-Western [[Iran]]",2011
18004997,Battle of Saint-Dizier,military conflict,15143,14103,2,49,,26 March 1814,Saint-Dizier (Q208310),1814
34350652,Battle of Bornholm (1456),military conflict,2143,3095,0,24,unknown,1456,Bornholm (Q769680),1456
31730337,Bering Sea Anti-Poaching Operations,military conflict,6684,14021,6,82,None,+1891-10-05T00:00:00Z,Bering Sea (Q44725),1891
57073274,Operation Napoleon/Saline,military conflict,30597,4541,3,104,,None,,
25521498,Action of 8 May 1918,military conflict,5548,9010,1,48,none,8 May 1918,"off [[Algiers]], [[French Algeria]], [[Mediterranean Sea]]",1918
26397936,Siege of Port Royal (1710),military conflict,23203,61288,49,108,unknown,+1710-10-13T00:00:00Z,Port-Royal (Q3398298),1710
25657814,Battle on Pyana River,military conflict,4134,19276,3,36,,{{OldStyleDate|August 2|1377|July 21}},Pyana River (Q1460130),1377
19627282,Fascist and anti-Fascist violence in Italy (1919–1926),military conflict,6397,10793,5,62,,+1926-10-31T00:00:00Z,Italy (Q38),1926
48564151,Battle of Herat (1729),military conflict,2008,2200,0,13,,"July, 1729","Herat, Afghanistan",1729
33346706,Battle of Valmont,military conflict,7369,7571,15,27,160,9 and 11 March 1416,"around [[Valmont, Seine-Maritime|Valmont]] and [[Harfleur]]",1416
55313640,Operation Anubis,civil conflict,59540,53495,102,210,"'''Damages''': 3 [[Nissan Patrol]] damaged (135,632 €)",{{Start date|2017|09|20|df|=|y}},Catalonia (Q5705),2017
34281957,Occupy Nigeria,civil conflict,16106,31920,21,75,,None,[[Nigeria]] and [[Nigerian diaspora]].,
340330,Watts riots,civil conflict,34862,931645,42,169,+34,+1965-08-16T00:00:00Z,Los Angeles (Q65),1965
37791586,Timeline of the Egyptian Crisis under Mohamed Morsi,civil conflict,61362,8706,128,85,34 killed,{{Start date|2012|06|30|df|=|yes}} – {{Start date|2012|11|22|df|=|yes}},{{flag|Egypt}},2012
43450611,Baria massacre,civilian attack,3827,1994,3,13,+200,14 May 1971,"Baria, [[Dhaka Division]], [[Bangladesh]]",1971
53028984,Quebec City mosque shooting,civilian attack,35607,425056,64,145,+6,{{Start date|2017|01|29}},Islamic Cultural Centre of Quebec City (Q2945010),2017
55810072,2001 Nevada County shootings,civilian attack,9714,10988,18,42,3,{{start date|2001|1|10}},,2001
30724692,Kidnapping of Aldo Moro,civilian attack,102794,165767,130,294,,{{Start date|1978|03|16}} {{snds}} {{End date|1978|05|09}},Rome (Q220),1978
52298381,Głęboczyca massacre,civilian attack,4933,1239,5,30,250,29 August 1943,"Głęboczyca, [[Volhynian Voivodeship (1921–1939)|Volhynian Voivodeship]], [[occupied Poland]]",1943
20550679,Dead Rabbits riot,civilian attack,15798,137711,4,89,+8,"July 4–5, 1857",Bowery (Q785788),1857
47189995,Telefomin Incident,civilian attack,1918,1444,5,9,2 patrol officers<br>2 policemen,November 1953,Telefomin (Q992136),1953
42056825,Federal Government College attack,civilian attack,9024,11498,8,40,+59,{{start date|2014|02|25}},Yobe State (Q682777),2014
1079076,Farhud,civilian attack,35802,98361,38,108,175 - 780 Jews killed,"June 1–2, 1941",Baghdad (Q1530),1941
12852602,St. Philip Neri Church shelling,civilian attack,5219,2322,6,34,+15,"August 13, 2006",Allaippiddi (Q4730376),2006
512655,Brabant killers,civilian attack,21612,236936,25,63,28,{{start date|1982|03|13|df|=|yes}} –<br /> {{end date|1985|11|09|df|=|yes}},Province of Brabant (Q848831),1985
19207049,Pizzolungo bombing,civilian attack,5980,4890,8,39,+3,2 April 1985,"[[Pizzolungo]], [[Italy]]",1985
35765443,1992 Manchester bombing,civilian attack,3736,58654,5,23,+0,3 December 1992,Manchester (Q18125),1992
9687817,Battle of Rio de Janeiro,military conflict,7504,12918,3,37,,+1711-09-22T00:00:00Z,Rio de Janeiro (Q8678),1711
40493821,Battle of Tayabas,military conflict,5029,3335,0,25,"{{flagdeco|First Philippine Republic}} ≈3,700",+1898-06-15T00:00:00Z,Quezon (Q13872),1898
46723803,Battle of Port-au-Prince (1920),military conflict,4734,6950,2,36,At least 1 killed<br>6 wounded,"January 15, 1920",Port-au-Prince (Q34261),1920
36735037,Siege of Cuautla,military conflict,32676,8385,15,157,,None,,
18732127,Siege of Malmö,military conflict,4620,4793,1,25,"1,000 killed",+1677-07-05T00:00:00Z,Malmö (Q2211),1677
49323962,Haiphong incident,military conflict,17111,18042,33,64,None,{{start date|1946|11|23}},Haiphong (Q72818),1946
8687960,Ganghwa Island incident,military conflict,6848,42265,1,56,1 killed<br>1 wounded,"September 20, 1875",Ganghwado (Q494786),1875
4778291,Battle of Fimreite,military conflict,3821,10806,5,25,"Heavy (2,000 claimed)",15 June 1184,Sogndalsfjorden (Q4354553),1184
8574275,Operation Falcon Summit,military conflict,9479,22270,0,60,7 wounded {{citation needed|date|=|September 2013}},+2007-01-00T00:00:00Z,"Panjwaii district, [[Kandahar province]], [[Afghanistan]]",2007
57971935,Battle of Cape Manglares,military conflict,5865,267,0,14,,None,,
7542968,Battle of Najaf (2004),military conflict,9575,60895,1,61,"{{flagdeco|United States}} 13 killed, 100+ wounded; 2 tanks, 4 armored vehicles destroyed<br> {{flagdeco|Iraq|2004}} 40 killed, 46 wounded, 18 captured",+2004-08-27T00:00:00Z,Najaf (Q168193),2004
21265842,Battle of al-Qādisiyyah,military conflict,44049,238819,21,183,"22,000 <br/''(medieval estimate)''",+0636-11-19T00:00:00Z,Al-Qādisiyyah (Q2731997),0636
1406206,Battle of Arausio,military conflict,11097,157569,7,75,"15,000 killed",6 October 105 BC,Orange (Q187796),105
35348475,Battle of Hellzapoppin Ridge and Hill 600A,military conflict,18921,7847,21,68,"17 killed, 32 wounded",+1943-12-24T00:00:00Z,Bougainville Island (Q201766),1943
43789822,War of the Cities (1387–1389),military conflict,2397,1190,0,21,,None,,
21090363,Battle on the Elster,military conflict,5472,4547,0,42,,"October 14, 1080",Hohenmölsen (Q522390),1080
32732761,Bombing of Toyokawa in World War II,military conflict,6835,5815,4,38,none,"1 November 1944, 7 August 1945",Toyokawa (Q389495),1945
1096988,Battle of Cape St. George,military conflict,15310,50848,20,56,None,25 November 1943,"Near [[Buka Island]], north of [[Bougainville Island|Bougainville]]",1943
28282395,Battle of Cape Fear River (1718),military conflict,9044,21514,2,61,12 killed<br />18 wounded<br />2 sloops-of-war damaged,+1718-09-27T00:00:00Z,Cape Fear River (Q1034421),1718
36567794,1841 rebellion in Guria,military conflict,5453,4688,6,29,"At least 32 KIA, 115 WIA, 17 POW",+1841-09-00T00:00:00Z,"Guria, Russian Empire",1841
27974769,First Battle of Tijuana,military conflict,5685,8471,0,44,~20 killed<br/>~10 wounded,+1911-05-09T00:00:00Z,Tijuana (Q124739),1911
55503920,Operation Marauder,military conflict,3231,4505,2,25,Unknown,+1966-01-08T00:00:00Z,"[[Đồng Tháp Mười|Plain of Reeds]], [[Mekong Delta]], [[South Vietnam]]",1966
12134153,Battle of Deir ez-Zor,military conflict,8348,14963,6,72,,3 July 1941,Deir ez-Zor (Q239097),1941
20229043,Invasion of Île Bonaparte,military conflict,17461,15444,18,101,"22 killed, 79 wounded",7 – 9 July 1810,Saint-Denis (Q47045),1810
22666505,Battle of Condore,military conflict,2421,6139,0,21,,9 December 1758,G. Konduru (Q5512315),1758
33518676,2011 Hakkâri attack,military conflict,3908,22064,6,22,,None,,
47480944,Battle of Salher,military conflict,11641,34440,13,99,,None,,
1281037,Battle of San Domingo,military conflict,35568,57678,41,138,74 killed<br>264 wounded,6 February 1806,Off [[Captaincy General of Santo Domingo|Santo Domingo]],1806
12852837,Battle of Rooiwal,military conflict,8168,14943,0,38,c.70 killed and wounded,11 April 1902,"[[Rooiwal]], [[South African Republic]]",1902
2222019,Battle of Augusta,military conflict,6108,41523,0,26,about 700 killed {{Citation needed|date|=|January 2009}},22 April 1676,Augusta (Q194005),1676
36166037,Battle of the Tagus,military conflict,29506,9934,40,112,"3 killed, 11 wounded",11 July 1831,"Mouth of the [[Tagus river]], [[Belém Tower]], [[Lisbon]]",1831
19140290,Fight at Aldie,military conflict,6759,3622,1,40,,None,,
42600170,Chengdu Campaign,military conflict,5932,4518,0,47,,+1949-12-27T00:00:00Z,Chengdu (Q30002),1949
32180135,Child's War,military conflict,6255,64884,4,53,,None,,
45087070,Himara Revolt,military conflict,17335,4769,6,33,,+1596-08-00T00:00:00Z,Himarë (Q622764),1596
501628,Third Battle of Gaza,military conflict,66938,75763,121,181,"2,696",+1917-11-02T00:00:00Z,Gaza City (Q47492),1917
38795086,Siege of Athens (287 BC),military conflict,1937,3634,2,14,,287 BC,Athens (Q1524),287
49545282,Battle of Semur River,military conflict,8736,3387,2,22,17 killed<br>2 wounded,25 March 1950,Gua Musang (Q3096534),1950
2224059,Battle of Longue-Pointe,military conflict,19033,25748,41,117,"6 killed<br/>10 wounded<br/>20 Americans, 11 Canadiens surrendered<br/>Remaining force scattered","September 25, 1775",Montreal (Q340),1775
11731212,Battle of Kloster Kampen,military conflict,7095,9382,2,45,"1,615",15 October 1760,Wesel (Q4011),1760
50516116,Battle of Derna (1912),military conflict,1670,4842,1,19,150 killed<br />195 wounded,3 March 1912,"Derna, [[Ottoman Empire]] (now [[Libya]])",1912
867865,Warsaw Ghetto Uprising,military conflict,77472,847206,91,341,"17 confirmed, 93 wounded (German figures) {{efn|Jewish sources claim 300 killed}}",+1943-05-16T00:00:00Z,Warsaw Ghetto (Q154607),1943
54385018,Battle of Majar al-Kabir,military conflict,51316,7214,47,90,"6 killed, 8 wounded",24 June 2003,Majar al-Kabir (Q4120217),2003
6461518,Hundred Years' War (1415–53),military conflict,19465,168759,1,233,,+1453-00-00T00:00:00Z,France (Q142),1453
165694,Fronde,military conflict,23105,412925,7,124,,+1653-00-00T00:00:00Z,France,1653
48274283,Iraq Theater (Zanj Rebellion),military conflict,67965,2770,84,150,,869–883,Iraq (Q796),883
4622529,Battle of Djerba,military conflict,12289,86854,15,82,"60 ships sunk or captured, <br> 18,000 men,<br>5,000 prisoners(during siege)",+1560-05-14T00:00:00Z,Djerba (Q188938),1560
24816084,Battle of Pucará,military conflict,1324,1098,0,16,"13 killed, 17 wounded","February 5, of 1882",Pukara (Q14802378),1882
21050439,Battle of Buqqar Ridge,military conflict,29848,7563,38,95,,None,,
32627958,Battle of Niš (1689),military conflict,3576,8252,3,30,,24 September 1689,Niš (Q129259),1689
55294338,Siege of Rometta,military conflict,4435,2223,0,43,Relatively light,+0965-05-00T00:00:00Z,Rometta (Q139826),0965
18872578,Occupation of Poti,military conflict,11520,9856,25,27,,None,,
38798778,Battle of Iznalloz,military conflict,6241,3812,1,55,(Unknown),1295,Iznalloz (Q1410782),1295
12125846,Invasion of Iceland,military conflict,30383,398814,50,135,1 killed (suicide en route),10 May 1940,Iceland (Q189),1940
56232467,Battle of Misrata (1912),military conflict,5399,1233,3,49,23 killed<br />112 wounded,16 June–8 July 1912,Misrata (Q131323),1912
29544077,Dano-Swedish War (1470–71),military conflict,5872,11927,1,58,,None,,
3177140,Gilbert and Marshall Islands campaign,military conflict,20384,177710,13,135,"est. 5,100 dead or missing,<br>6,700 wounded",November 1943 &ndash; February 1944,Gilbert Islands (Q271876),1944
25360280,Bigod's rebellion,military conflict,10433,6237,7,81,216 executed,"16 January — 10 February, 1537",Cumberland (Q23360),1537
53525454,Battle of Grahamstown,military conflict,11537,3694,14,36,3 British killed,22 April 1819,Makhanda (Q951161),1819
7795926,Pacification of Manchukuo,military conflict,51626,52926,5,289,?,+1941-01-01T00:00:00Z,Manchukuo (Q30623),1941
11564298,Operation Tiderace,military conflict,17416,67827,22,98,"300 suicides<br>76,700 captured",+1945-09-12T00:00:00Z,Singapore (Q334),1945
28877078,Siege of Apia,military conflict,9344,9827,11,61,9 killed<br/>~1 wounded,+1899-03-30T00:00:00Z,Apia (Q36260),1899
325773,Battle of Sedan,military conflict,13667,311531,2,84,"9,860
:1,310 killed
:6,443 wounded
:2,107 missing",1–2 September 1870,Sedan (Q184371),1870
24642852,Operation Janbaz,military conflict,23043,25553,33,71,,None,,
8240341,Siege of Stralsund (1711–15),military conflict,18662,8016,23,148,Charles XII escaped. The whole garrison was captured.,+1715-12-24T00:00:00Z,Stralsund (Q4065),1715
56835051,Operation Shenandoah II,military conflict,27244,2382,4,77,,29 September – 10 December 1967,"along [[National Route 13 (Vietnam)|Highway 13]], [[South Vietnam]]",1967
27977795,Kirghiz rebellion,military conflict,3167,7026,2,34,Unknown,1932,Tian Shan (Q5474),1932
31841922,Siege of Inverness (1562),military conflict,4286,4982,5,27,,None,,
43845212,Siege of Querétaro,military conflict,2154,6347,1,21,,None,,
24373474,1895 Wilcox rebellion,military conflict,24426,12230,5,130,1 killed,+1895-01-09T00:00:00Z,"Oahu, Hawaii",1895
57662490,Battle of the Slopes,military conflict,8216,2518,5,27,,None,,
21428582,2008–09 York University strike,civil conflict,5399,26610,8,24,,2008-2009 (128 days),[[Toronto]],128
45099781,Exodus of Kashmiri Hindus,civil conflict,61354,159710,114,121,,1989 and afterwards,[[Kashmir Valley]],1989
47230913,2015 Khost suicide bombing,civilian attack,2198,6996,5,9,+33,12 July 2015,"Khost Province, [[Afghanistan]]",2015
45625602,Assassination of Harry Barrie,civilian attack,1345,2274,2,10,+1,29 August 1965,Aden (Q131694),1965
50373289,Sizzlers massacre,civilian attack,984,6967,2,4,9,20 January 2003,Sea Point (Q2383557),2003
42571443,2014 Bentiu massacre,civilian attack,9253,49999,15,41,400+,+2014-04-15T00:00:00Z,Bentiu (Q818284),2014
1113569,Polish Operation of the NKVD,civilian attack,22091,29606,28,95,"+ / - 111,091",1937–1938,Soviet Union (Q15180),1938
34306339,Bakhrabad massacre,civilian attack,1930,5324,2,15,+142,24 May 1971,"Bakhrabad, Comilla, Bangladesh",1971
3329020,Italicus Express bombing,civilian attack,9483,4334,7,53,+12,"August 4, 1974",San Benedetto Val di Sambro (Q94987),1974
19397863,Arab general strike (Mandatory Palestine),civilian attack,5767,6472,8,30,,+1936-10-00T00:00:00Z,Mandatory Palestine (Q193714),1936
35527699,2003 Quetta mosque bombing,civilian attack,4203,7647,8,51,+44,{{Start date|2003|07|04}},Quetta (Q185458),2003
31445634,Alphen aan den Rijn shopping mall shooting,civilian attack,12945,38218,25,61,+7,9 April 2011,"[Alphen aan den Rijn (Q213246), De Ridderhof (Q15874336)]",2011
38762854,2008 SiPort murders,civilian attack,3273,7057,5,17,+3,{{start date|2008|11|14}},Santa Clara (Q159260),2008
53347375,Action of 22 October 1917,military conflict,60079,5005,0,87,British: 479,13–25 October 1917,"Ypres Salient, Belgium",1917
10110088,Defense of Schwedt Bridgehead,military conflict,9387,6651,9,56,,+1945-03-03T00:00:00Z,Schwedt/Oder (Q16008),1945
41099690,Battle of the Ypres–Comines Canal,military conflict,11538,4828,23,76,,+1940-05-28T00:00:00Z,Ypres (Q102728),1940
32525500,1973 raid on Egyptian missile bases,military conflict,1745,9814,1,12,None,16 October 1973,"West bank of the [[Suez Canal]], Egypt",1973
1257069,Battle of Slivnitsa,military conflict,8852,23033,0,31,"1,800",+1885-11-19T00:00:00Z,Slivnitsa (Q406470),1885
19151489,First Mongol invasion of Poland,military conflict,16258,130257,17,133,,None,,
33341485,Siege of Mirandola (1510),military conflict,2769,7010,0,41,,+1511-01-20T00:00:00Z,Mirandola (Q100065),1511
39880,Battle of the Teutoburg Forest,military conflict,65977,1305073,84,401,Unknown.,"[[circa]] September, [[AD 9|9 CE]]",Osnabrück (Q2916),
13254795,Campaign to Suppress Bandits in Western Hunan,military conflict,6469,2938,0,55,,None,,
46428106,Al-Karmah offensive (2015),military conflict,23842,44717,40,86,,None,,
929735,Case White,military conflict,63937,80881,2,217,"'''German casualties:'''<br>514–583 killed, 1,214–1,642 wounded, 145–158 missing <br>'''Italian casualties:'''<br>1,605 killed, 983 captured <br>'''Croatian casualties:'''<br>126 killed, 258 wounded, 218 missing <hr>'''Chetnik casualties:'''<br>2,000–3,000 <hr>'''Total Axis casualties:'''<br>7,000–8,600",+1943-03-01T00:00:00Z,Herzegovina (Q189863),1943
6808342,Ottoman invasion of Mani (1803),military conflict,4355,2294,0,29,,1803,Mani Peninsula (Q745295),1803
24855223,Battle of Hat Dich,military conflict,97200,26492,139,156,'''Australia:'''<br>21 killed<br>91 wounded<br>'''South Vietnam:'''<br>31 killed<br>81 wounded<br>'''New Zealand:'''<br>1 killed<br>'''US:'''<br>7 wounded,+1969-02-19T00:00:00Z,"[[Hat Dich]] Secret Zone, near [[Hắc Dịch]], [[South Vietnam]]",1969
58335294,Siege of Rome (472),military conflict,1705,1022,0,25,,None,,
5071799,Siege of Calais (1940),military conflict,66398,275951,0,242,"British: 300 killed<br />200 wounded (evacuated)<br />3,500 captured<br />French, Belgian and Dutch: 16,000 POW",+1940-05-26T00:00:00Z,Calais (Q6454),1940
54640648,"Action of the Cockcroft, 19 August 1917",military conflict,35990,1683,0,67,"infantry: 15 wounded<br />tank crews: 2 killed, 13–14 wounded",19 August 1917,West Flanders (Q1113),1917
306579,Padri War,military conflict,7643,52633,4,77,,+1837-00-00T00:00:00Z,Sumatra (Q3492),1837
53265105,Siege of Geertruidenberg (1593),military conflict,20373,2383,25,90,Light<br>500 to disease,+1593-06-24T00:00:00Z,Geertruidenberg (Q9834),1593
17814448,Battle of Setina,military conflict,5851,5358,9,51,Unknown <br> 200 captured,"Autumn, 1017",Skopos (Q3401914),1017
21375211,Battle of Honsinger Bluff,military conflict,21074,10755,39,54,,None,,
38468120,Battle of Feistritz,military conflict,24164,6230,26,139,360,6 September 1813,Feistritz im Rosental (Q672557),1813
54202353,Siege of Burnswark,military conflict,6059,3878,7,57,Unknown,140 AD,South-west Scotland,140
56754242,Operation Santa Fe,military conflict,4791,1946,2,40,US: 6 killed<br> Allied: Unknown,3 November 1967 – 5 January 1968,"[[May Tao Secret Zone]], [[South Vietnam]]",1968
746024,Battle of the Granicus,military conflict,17145,223105,11,85,"300 to 400 killed <br>1,150–1,380 to 3,500–4,200  wounded","May, 334 BC",Biga Çayı (Q1268444),334
10853338,Operation Blockbuster,military conflict,3312,39031,0,21,,+1945-03-03T00:00:00Z,Lower Rhine (Q445609),1945
22252618,Battle of Leuven (1831),military conflict,3175,6312,1,22,,None,,
4810644,Battle of Utica (49 BC),military conflict,13434,19655,46,51,100,49 BC,Utica (Q166523),
48639431,Battle of Chuisha,military conflict,1017,1079,3,12,,None,,
4172116,Battle of Monett's Ferry,military conflict,4476,9280,3,31,200,{{Start date|1864|4|23}},Natchitoches Parish (Q507047),1864
4449365,Former Nine Years' War,military conflict,5039,1624,5,42,,+1063-00-00T00:00:00Z,Mutsu Province (Q907389),1063
60984,Siege of Orléans,military conflict,57859,297055,5,254,"more than 4,000 {{sfn|Charpentier|Cuissard|1896|p|=|410}}",+1429-05-17T00:00:00Z,Orléans (Q6548),1429
10113436,Project Dye Marker,military conflict,6850,8341,10,31,,+1968-00-00T00:00:00Z,South Vietnam (Q180573),1968
36843121,Battle of Zsibó,military conflict,7352,7912,0,87,400 deaths and 25 cannons,"November 15, 1705",Jibou (Q660417),1705
22481653,Second Battle of the Odon,military conflict,56321,27862,0,155,"3,000–3,500",+1944-07-17T00:00:00Z,Normandy (Q15878),1944
34218070,Warsaw airlift,military conflict,24119,10934,36,99,"41 downed aircraft
360 airmen",+1944-09-01T00:00:00Z,Warsaw (Q270),1944
33797503,Battle of Nogales (1915),military conflict,9982,15154,10,62,,"November 26, 1915",Heroica Nogales (Q990001),1915
47608066,Battle of Vega de Pagana,military conflict,3379,1977,3,32,,"October 28, 1339","Vega de Pagana, southeast of [[Alcalá de los Gazules]] in what is now [[Los Alcornocales Natural Park]]",1339
36360328,Bougainville counterattack,military conflict,60811,21082,93,144,"At least 3,500 killed<br />5,500 wounded",+1944-03-25T00:00:00Z,Bougainville Island (Q201766),1944
32184462,Battle of Nyborg,military conflict,2934,7114,3,34,,None,,
27864313,Battle of Sankt Michael,military conflict,16237,13230,30,99,,None,,
